SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500136,ESTER INDUS.,B ,Q,19.75,21.50,19.75,20.85,20.70,19.30,258,22686,467860.00,
500139,FEDDER.LLYOD,B ,Q,68.05,71.95,68.05,70.85,70.15,67.95,1142,70560,4985340.00,
500141,FERRO ALLOYS,B ,Q,6.65,7.00,6.55,6.61,6.74,6.58,171,52058,353834.00,
500144,FINOL. CABLE,A ,Q,263.95,273.85,262.60,267.95,267.95,262.95,2036,50932,13717033.00,
500147,CMI FPE     ,B ,Q,498.00,529.00,498.00,522.10,522.00,523.10,65,885,462299.00,
500148,UFLEX LTD   ,B ,Q,154.15,166.50,153.70,160.15,160.15,153.30,3927,112094,18096764.00,
500150,FOSECO INDIA,B ,Q,1251.15,1251.20,1225.00,1227.55,1227.55,1237.45,239,1667,2061201.00,
500151,GOLDEN TOB  ,B ,Q,56.00,58.95,56.00,56.75,56.75,55.40,827,26649,1540270.00,
500153,GANESH BENZO,B ,Q,6.20,6.20,5.92,6.01,6.01,6.00,101,102857,616949.00,
500155,GARDEN SILK ,B ,Q,32.95,33.00,30.65,31.15,31.15,32.00,274,11594,368620.00,
500159,METROGLOBL  ,B ,Q,72.00,73.00,68.00,70.65,68.00,72.45,53,3667,263092.00,
500160,GTL LTD.    ,B ,Q,16.80,17.60,16.80,17.10,17.10,16.85,1053,145898,2504351.00,
500162,PARRYSUGR   ,B ,Q,21.90,25.60,21.90,25.55,25.60,21.40,17,751,18162.00,
500163,GODFREY PH  ,B ,Q,593.90,598.50,588.40,591.15,593.00,591.65,167,1230,727866.00,
500164,GODREJ IND  ,A ,Q,293.00,298.00,293.00,295.30,295.30,292.05,1533,30792,9125550.00,
500165,KANSAI NERO ,B ,Q,2024.90,2065.00,2022.00,2042.85,2040.10,2024.85,1036,2477,5064383.00,
500166,GOODRICKE   ,B ,Q,162.00,162.75,158.00,158.35,158.35,159.25,530,20295,3246256.00,
500168,GOODYEAR (I),B ,Q,644.00,649.80,630.30,639.95,640.00,639.90,811,16259,10447488.00,
500170,GTN INDUS   ,B ,Q,12.00,12.80,12.00,12.80,12.80,12.11,16,960,11727.00,
500171,GHCL LTD    ,B ,Q,75.50,76.80,74.25,75.60,75.60,75.10,1089,52932,3988090.00,
500173,GUJ.FLOURO  ,B ,Q,758.60,765.55,736.30,744.45,754.90,757.15,730,4063,3052370.00,
500174,GUJ.LEASE   ,B ,Q,2.44,2.44,2.27,2.27,2.27,2.33,7,1575,3779.00,
500179,HCL INFOSYS ,B ,Q,54.90,56.90,54.10,55.80,55.80,54.60,8353,834452,46623332.00,
500180,HDFC BANK   ,A ,Q,952.05,969.00,952.05,964.95,964.95,951.30,9318,224795,216977482.00,
500182,HEROMOTOCO  ,A ,Q,3110.00,3117.80,3092.55,3097.75,3097.75,3107.30,1976,9620,29851378.00,
500183,HIMACHAL FUT,B ,Q,19.10,19.30,18.50,18.65,18.65,18.95,4606,1200495,22670534.00,
500184,HIMADRI CHEM,B ,Q,24.90,26.25,24.60,25.65,25.55,24.65,262,26418,677483.00,
500185,HIND.CONSTN.,A ,Q,30.50,31.90,30.25,31.40,31.40,30.25,5278,1102288,34279507.00,
500186,HIND.OIL EXP,B ,Q,36.75,37.65,35.50,36.15,36.15,36.60,3669,430311,15746135.00,
500187,HSIL        ,B ,Q,369.60,373.00,362.50,368.35,369.30,368.40,1176,12831,4723570.00,
500188,HINDUS.ZI   ,A ,Q,169.20,172.80,168.75,171.70,171.70,168.35,5298,100909,17291351.00,
500189,HINDUJA VENT,B ,Q,327.80,337.00,327.00,331.40,329.50,328.95,590,10619,3524535.00,
500191,HMT LTD.    ,B ,Q,48.15,52.70,47.90,50.40,50.40,47.70,5658,432874,21934775.00,
500192,PRAG BOSIMI ,T ,Q,5.07,5.30,5.00,5.19,5.19,5.07,32,12447,62931.00,
500193,HOTEL LEELA.,B ,Q,21.50,21.75,21.20,21.35,21.35,21.20,862,101780,2179659.00,
500199,I.G.PETRO   ,B ,Q,55.90,57.90,55.50,56.30,56.30,55.25,300,13092,743958.00,
500201,IND.GLYCOLS ,B ,Q,109.80,111.50,107.80,109.15,109.15,107.00,2141,64570,7079865.00,
500202,IND.LEAS.DEV,B ,Q,6.00,6.10,6.00,6.10,6.10,5.81,10,201,1216.00,
500207,INDO RAMA   ,B ,Q,22.95,23.35,21.75,22.05,22.05,22.85,267,24297,545830.00,
500209,INFOSYS LTD ,A ,Q,1975.00,2019.60,1973.90,2013.45,2013.45,1975.80,6879,61011,122142384.00,
500210,INGERSOLL   ,B ,Q,923.40,923.40,885.15,886.40,885.30,895.75,1553,14006,12608129.00,
500211,INSILCO LTD.,T ,Q,21.50,21.95,21.00,21.40,21.50,21.15,60,8960,191419.00,
500213,INTER.TRAVEL,B ,Q,283.00,292.00,276.00,285.95,285.95,281.60,339,5309,1524396.00,
500214,ION EXCHANGE,T ,Q,250.35,258.85,250.00,252.85,254.90,251.55,169,5806,1466433.00,
500215,AGRO TECH FO,B ,Q,592.25,604.90,509.90,599.70,601.80,596.20,295,2123,1252625.00,
500219,JAIN IRRIG  ,A ,Q,69.90,71.60,69.90,71.25,71.25,69.65,3747,372614,26436375.00,
500220,JASCH INDUST,B ,Q,17.60,19.30,17.40,17.75,17.40,18.60,51,4730,84979.00,
500222,JCT ELECTRON,B ,Q,0.63,0.73,0.58,0.73,0.73,0.61,694,349066,249995.00,
500223,JCT LTD     ,B ,Q,4.19,4.19,3.90,3.98,3.98,4.01,772,147445,587425.00,
500227,JINDAL POLYF,B ,Q,275.00,282.90,272.35,274.10,274.10,273.30,3104,54502,15123402.00,
500228,JSWSL       ,A ,Q,1067.10,1079.60,1064.00,1069.80,1069.80,1065.20,4497,40121,42994018.00,
500231,UMANG DAIR  ,B ,Q,54.95,56.95,54.50,55.40,55.40,54.10,256,19284,1062516.00,
500233,KAJARIA CER.,A ,Q,603.95,621.35,601.50,618.20,618.20,602.45,886,10071,6151869.00,
500234,KAKATIYA CEM,B ,Q,109.90,111.00,109.50,110.90,111.00,109.50,45,687,75987.00,
500235,KALYANI STEL,B ,Q,161.70,164.00,159.90,160.45,160.45,160.00,1757,46771,7583746.00,
500236,KANELIND    ,B ,Q,5.85,5.95,5.51,5.88,5.95,5.41,24,3590,21045.00,
500238,WHIRLPOOL   ,B ,Q,659.80,667.80,652.00,664.45,666.05,653.65,1618,18211,12053992.00,
500239,KG DENIM    ,B ,Q,17.70,17.70,16.60,16.85,16.85,17.45,114,14518,247345.00,
500240,KINETIC ENG.,B ,Q,47.80,49.40,47.80,48.50,48.55,49.50,77,2748,133864.00,
500241,KIRL.BROS.  ,B ,Q,237.50,244.80,231.00,235.70,238.90,235.90,114,545,129561.00,
500243,KIRL INDUS  ,B ,Q,575.00,580.00,575.00,578.00,578.00,573.00,19,140,80634.00,
500245,KIRL.FERROUS,B ,Q,66.85,67.90,66.10,66.35,66.35,67.15,792,63089,4225058.00,
500246,ENVAIN ELECT,B ,Q,20.00,20.00,20.00,20.00,20.00,20.10,2,500,10000.00,
500247,KOTAK MAH.BK,A ,Q,1262.90,1278.80,1259.50,1272.95,1278.75,1260.10,2676,37171,47244589.00,
500249,KSB PUMPS   ,B ,Q,651.10,656.80,641.35,644.70,644.70,644.20,683,4701,3047278.00,
500250,L.G.BALKRISH,B ,Q,665.00,666.00,649.00,652.25,652.25,662.65,239,1223,804554.00,
500251,TRENT LTD.  ,A ,Q,1490.00,1493.30,1462.00,1473.95,1465.00,1479.50,283,855,1265386.00,
500252,LAKSHMI MACH,A ,Q,3885.65,3960.20,3885.65,3915.30,3918.95,3880.75,562,758,2970814.00,
500253,LIC HOUS.FIN,A ,Q,440.90,469.00,440.90,466.95,466.95,438.15,18368,674934,309278197.00,
500254,UTTAMVALUE  ,B ,Q,6.73,6.82,6.40,6.43,6.43,6.49,288,60305,394855.00,
500255,LML LTD.    ,B ,Q,9.23,9.80,9.01,9.42,9.42,9.02,1973,474224,4522322.00,
500256,LOK.HOUS&CON,T ,Q,12.40,13.31,12.40,13.31,13.31,12.68,152,31280,411859.00,
500257,LUPIN LTD.  ,A ,Q,1434.65,1442.45,1429.05,1432.70,1432.70,1427.45,1521,14464,20754623.00,
500259,LYKA LABS   ,B ,Q,29.00,29.00,27.50,28.75,28.75,26.90,570,100864,2868190.00,
500260,RAMCOCEM    ,A ,Q,345.70,352.00,340.55,343.75,342.00,345.05,582,4339,1500456.00,
500264,MAFATLAL IND,B ,Q,144.25,153.50,144.25,147.45,147.50,147.05,47,907,133772.00,
500265,MAH.SEAMLESS,B ,Q,242.05,248.70,242.05,245.10,245.10,241.55,355,4320,1062217.00,
500266,MAH.SCOOTER ,B ,Q,993.65,1002.00,992.15,995.15,995.00,1004.25,32,237,235673.00,
500267,MAJESTIC AUT,B ,Q,80.45,82.80,80.35,80.55,81.40,81.65,69,3336,269193.00,
500268,MANALI PETRO,B ,Q,16.35,16.80,16.15,16.35,16.35,16.05,1415,274481,4524420.00,
500271,MAX INDIA   ,A ,Q,394.30,395.25,386.05,387.70,387.70,391.80,1109,18699,7308712.00,
500277,MID INDIA IN,T ,Q,2.30,2.30,2.30,2.30,2.30,2.36,8,1500,3450.00,
500279,MIRC ELECT  ,B ,Q,11.19,12.49,10.87,12.00,12.00,10.82,3715,878131,10446484.00,
500280,CENTURY ENKA,B ,Q,165.95,170.95,165.45,169.15,169.15,164.30,771,21364,3606092.00,
500284,LORDS CHLORO,T ,Q,17.85,19.50,17.85,19.50,19.50,18.75,12,137,2467.00,
500285,SPICEJET LTD,B ,Q,18.30,18.50,17.55,17.65,17.65,18.05,14638,9250862,166857864.00,
500288,MOREPEN LAB.,B ,Q,9.98,10.45,9.70,10.45,10.45,9.50,1607,544431,5545787.00,
500290,MRF LTD.    ,A ,Q,38000.00,38400.00,37999.00,38162.75,38162.75,37976.95,1577,1627,62128534.00,
500292,HEIDEL CEM  ,B ,Q,84.00,85.10,83.30,83.75,83.75,83.20,929,52181,4386122.00,
500294,NCC         ,A ,Q,82.90,84.40,81.75,82.00,82.00,82.50,7696,713309,59109617.00,
500295,SSLT        ,A ,Q,220.05,224.25,219.60,222.10,222.10,219.10,8647,392081,87061152.00,
500296,NAHAR SPG.  ,B ,Q,98.85,100.00,97.90,98.70,98.70,98.05,558,19132,1892292.00,
500298,NAT.PEROXIDE,B ,Q,710.55,743.00,710.55,732.05,732.05,706.30,886,14308,10453702.00,
500300,GRASIM IND. ,A ,Q,3409.55,3508.75,3409.55,3497.75,3497.75,3400.15,1300,18085,62288483.00,
500301,NEPC INDIA  ,T ,Q,2.59,2.59,2.46,2.56,2.59,2.54,45,12068,30643.00,
500302,PEL         ,A ,Q,835.00,845.90,830.00,836.65,836.65,829.85,681,17742,14938245.00,
500303,ADI BIR NUVO,A ,Q,1698.65,1750.00,1692.00,1731.05,1731.05,1689.75,2460,17483,30036994.00,
500304,NIIT LTD.   ,B ,Q,49.35,50.50,48.90,49.55,49.55,48.95,3131,251527,12523421.00,
500306,JAYKAY      ,B ,Q,3.32,4.25,3.31,4.06,4.12,3.68,78,48939,180928.00,
500307,NIRLON      ,B ,Q,194.00,194.75,194.00,194.30,194.30,193.15,2568,188039,36547575.00,
500312,ONGC CORPN  ,A ,Q,344.15,352.35,344.15,349.25,349.25,344.05,7801,262609,91707945.00,
500313,OIL COUNTRY ,B ,Q,36.05,37.00,35.60,36.05,36.05,35.85,425,12242,444660.00,
500314,ORIENT HOTEL,B ,Q,24.15,24.15,23.60,23.60,23.60,23.80,13,3400,81230.00,
500315,ORINTAL BANK,A ,Q,339.90,342.80,333.20,334.65,334.65,338.55,5086,164331,55599033.00,
500317,OSWAL AGRO. ,B ,Q,15.50,15.50,14.50,15.04,15.04,15.00,183,19478,293891.00,
500318,OSWAL SPG(P),T ,Q,1.77,1.77,1.77,1.77,1.77,1.70,2,100,177.00,
500319,INDIAN SUCRO,T ,Q,7.05,7.05,6.41,7.04,7.04,6.72,15,1971,13641.00,
500322,PANYAM CEMEN,B ,Q,32.20,35.70,32.20,34.40,32.90,35.00,52,1767,61717.00,
500325,RELIANCE    ,A ,Q,888.80,896.00,884.00,885.60,885.60,888.05,9740,260835,232110682.00,
500327,PEACOCK IND.,B ,Q,24.00,25.40,23.65,24.70,24.95,24.10,246,57332,1402076.00,
500329,PENTAMED.G  ,B ,Q,1.22,1.25,1.15,1.20,1.22,1.18,801,90076,108948.00,
500330,RAYMOND     ,A ,Q,512.00,524.50,510.15,516.30,516.30,509.35,3434,73902,38260665.00,
500331,PIDILITE    ,A ,Q,559.00,569.30,557.90,560.70,560.70,549.60,4207,67576,38096306.00,
500333,PIX TRANS   ,B ,Q,63.50,69.80,63.25,66.25,66.25,64.15,679,51740,3412496.00,
500335,BIRLA CORPN.,B ,Q,464.00,467.45,456.15,456.90,456.15,461.30,277,2189,1012357.00,
500336,SURYA ROSHNI,B ,Q,105.40,107.00,104.00,104.35,104.35,104.60,2282,91146,9612627.00,
500337,PRIME SECUR.,B ,Q,5.28,5.29,4.71,5.19,5.10,4.84,236,22822,113042.00,
500338,PRISM CEMENT,B ,Q,80.35,81.20,79.65,79.80,79.95,80.30,736,37245,2986198.00,
500339,RAIN        ,B ,Q,44.20,44.20,41.90,42.95,42.95,44.05,1092,104227,4494139.00,
500343,PUDUMJEE    ,B ,Q,14.95,15.20,14.25,14.45,14.25,14.60,95,12477,182927.00,
500346,PUN.COMMUNI.,B ,Q,70.75,70.75,66.30,66.75,67.45,67.95,16,185,12337.00,
500350,RSWM  LTD   ,B ,Q,209.95,210.00,200.10,201.65,201.65,207.60,546,10939,2237588.00,
500354,RAJSH.SUGAR ,B ,Q,22.55,24.25,22.50,24.25,24.25,23.20,14,1203,28486.00,
500355,RALLIS INDIA,A ,Q,220.95,224.00,219.45,221.05,221.05,218.90,1020,30239,6707879.00,
500356,RAMANEWS    ,B ,Q,7.40,7.70,7.36,7.55,7.55,7.35,108,18150,137193.00,
500357,RAMA PAPER  ,B ,Q,14.00,14.00,12.81,13.87,13.90,14.20,39,11605,159458.00,
500358,RAMA PETRO  ,B ,Q,7.99,7.99,7.99,7.99,7.99,7.70,2,2,15.00,
500359,RANBAXY LAB.,A ,Q,627.00,632.85,625.80,628.40,628.40,624.20,1407,32912,20707478.00,
500360,RAPICUT CARB,B ,Q,48.50,50.60,48.25,50.00,50.00,48.25,65,9883,486205.00,
500365,RMGALLOY    ,B ,Q,4.00,5.15,4.00,4.39,4.39,4.53,81,4545,19578.00,
500366,ROLTA (I)   ,B ,Q,96.20,98.70,95.80,96.95,96.95,95.60,4127,217638,21201062.00,
500367,RUBFILA INT.,B ,Q,42.40,44.50,42.40,44.05,44.05,43.80,212,48992,2149829.00,
500368,RUCHI SOYA  ,B ,Q,36.80,37.85,36.50,37.00,37.00,37.20,936,85600,3183544.00,
500370,SALORA INT. ,B ,Q,32.00,33.00,32.00,32.85,33.00,31.70,8,600,19636.00,
500372,SAMTEL COL  ,B ,Q,1.74,2.00,1.74,1.75,1.75,1.93,9,802,1395.00,
500378,JINDAL SAW  ,B ,Q,93.30,96.85,93.30,95.10,95.10,94.25,7351,661400,63345877.00,
500380,JK LAKSHMI  ,A ,Q,403.00,414.25,403.00,405.05,405.00,403.40,1852,73036,29744395.00,
500387,SHREE CEMENT,A ,Q,9430.00,9430.00,9345.55,9356.30,9345.55,9366.15,159,133,1245759.00,
500388,SHREE KRISHN,T ,Q,12.35,12.35,12.35,12.35,12.35,13.00,2,1,12.00,
500390,REL INFRA   ,A ,Q,511.35,525.35,511.00,518.20,518.20,512.50,11688,288296,149952721.00,
500399,STEELCO GUJ.,B ,Q,5.97,5.97,5.00,5.40,5.40,5.55,127,26129,141016.00,
500400,TATA POWER  ,A ,Q,81.80,83.70,81.80,83.35,83.35,82.15,2338,280751,23381073.00,
500402,SPMLINFRA   ,B ,Q,90.00,92.00,85.75,88.35,88.25,89.65,105,1987,175215.00,
500403,SUNDARAM FAS,B ,Q,194.00,197.00,192.95,194.25,194.25,190.55,1118,25430,4964732.00,
500404,SUNFLAG IRON,B ,Q,27.00,27.60,27.00,27.25,27.25,27.15,111,22035,602862.00,
500405,SUPREME PET ,B ,Q,71.20,74.20,70.80,73.40,73.40,70.50,738,26425,1911828.00,
500407,SWARAJ ENGIN,B ,Q,895.20,907.00,890.00,893.00,893.00,890.20,413,2133,1913575.00,
500408,TATA ELXSI  ,A ,Q,609.00,615.15,603.60,606.25,606.25,604.25,3543,55557,33897940.00,
500410,ACC LTD     ,A ,Q,1405.00,1429.85,1405.00,1425.80,1428.95,1403.35,2391,18937,26889628.00,
500411,THERMAX     ,A ,Q,1064.30,1070.65,1044.10,1048.35,1048.35,1063.15,512,2198,2319330.00,
500412,THIRUMALAI  ,B ,Q,98.75,101.25,98.75,99.85,100.95,98.25,233,4104,410539.00,
500413,THOMAS COOK ,B ,Q,163.00,164.95,161.25,162.15,162.15,162.40,836,25408,4154932.00,
500414,TIMEX GROUP ,B ,Q,12.90,13.32,12.80,12.83,12.83,12.85,245,55690,721994.00,
500418,TOKYO PLAST ,B ,Q,33.70,34.25,33.00,33.90,33.90,32.30,54,7400,246765.00,
500420,TORRENT PHAR,A ,Q,1159.20,1202.45,1140.05,1188.20,1188.20,1144.70,1749,11106,13027824.00,
500422,TRANSCHEM   ,B ,Q,20.25,23.40,20.00,20.90,21.30,20.75,68,5490,113710.00,
500425,AMBUJA CEME ,A ,Q,229.00,231.65,228.70,230.95,231.00,227.85,1288,46696,10771164.00,
500429,UNIPHOS ENT.,B ,Q,27.50,28.00,27.50,27.80,27.80,27.45,62,6303,173747.00,
500439,VARD HOLDNG ,B ,Q,740.00,740.00,730.00,730.00,730.00,745.00,8,84,61980.00,
500440,HINDALCO    ,A ,Q,159.00,161.15,158.30,160.10,160.10,158.60,5450,314525,50397623.00,
500444,WEST COAST  ,B ,Q,57.00,58.30,56.75,57.15,57.15,56.50,1057,47982,2763275.00,
500449,HIND.ORG.CHM,B ,Q,22.60,25.00,22.60,23.55,23.55,22.55,2089,163336,3957813.00,
500456,PAS.ACRYLON ,B ,Q,15.40,15.65,14.80,15.05,15.00,15.25,196,56529,859159.00,
500458,PHIL CORPN. ,T ,Q,2.95,2.96,2.95,2.96,2.96,2.82,18,4499,13311.00,
500459,PROCTER &GAM,A ,Q,5844.00,5910.00,5803.00,5843.00,5843.00,5816.50,260,423,2481147.00,
500460,MUKAND LTD. ,B ,Q,50.25,52.50,50.00,50.70,50.70,50.10,841,39017,2005753.00,
500463,AGCNET      ,B ,Q,81.00,84.50,80.45,81.20,80.50,82.00,65,1209,98619.00,
500464,UCAL FUEL   ,B ,Q,139.00,142.80,137.15,139.05,139.05,138.10,1537,37752,5276485.00,
500465,VARUN SHIP. ,Z ,Q,4.59,4.59,4.42,4.42,4.42,4.65,561,221838,984905.00,
500467,HARR.MALAYAL,B ,Q,55.00,55.55,54.75,54.85,54.85,54.50,156,4423,243338.00,
500469,FEDERAL BANK,A ,Q,151.00,152.10,148.65,149.15,149.15,150.50,2252,141305,21263433.00,
