SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500288,MOREPEN LAB.,B ,Q,8.79,9.03,8.61,8.94,8.96,8.64,914,260635,2320441.00,
500290,MRF LTD.    ,A ,Q,37559.00,37700.00,36765.95,36901.25,36901.25,37456.90,2341,1927,71670180.00,
500292,HEIDEL CEM  ,B ,Q,79.40,84.60,78.45,80.65,80.65,79.05,3450,152764,12506894.00,
500294,NCC         ,A ,Q,85.10,85.35,81.25,81.75,81.75,84.70,16078,1354114,112138111.00,
500295,SSLT        ,A ,Q,211.00,211.10,202.50,204.15,204.15,210.80,8619,423784,87330196.00,
500296,NAHAR SPG.  ,B ,Q,96.00,97.60,94.85,95.55,95.55,95.35,511,13712,1315990.00,
500298,NAT.PEROXIDE,B ,Q,670.05,676.95,660.10,661.65,661.65,675.50,143,1468,978175.00,
500300,GRASIM IND. ,A ,Q,3426.15,3499.00,3408.10,3469.10,3475.00,3419.40,1409,4860,16856378.00,
500301,NEPC INDIA  ,T ,Q,2.59,2.69,2.56,2.56,2.56,2.69,56,18014,46308.00,
500302,PEL         ,A ,Q,815.00,815.00,797.60,807.60,807.00,813.70,788,5339,4296110.00,
500303,ADI BIR NUVO,A ,Q,1697.75,1698.60,1648.20,1651.80,1648.20,1682.10,1369,7151,11946623.00,
500304,NIIT LTD.   ,B ,Q,48.60,48.65,46.30,46.85,46.85,48.40,1920,145497,6884124.00,
500306,JAYKAY      ,B ,Q,3.59,3.60,3.23,3.31,3.60,3.25,61,29249,94911.00,
500307,NIRLON      ,B ,Q,198.30,198.30,191.20,193.00,193.00,196.70,1460,188728,36678990.00,
500312,ONGC CORPN  ,A ,Q,355.50,358.00,350.40,352.10,352.10,356.90,6130,197917,69999362.00,
500313,OIL COUNTRY ,B ,Q,34.35,35.50,34.10,34.65,34.75,35.00,125,4929,171407.00,
500314,ORIENT HOTEL,B ,Q,24.50,24.60,23.85,23.90,23.90,24.05,11,501,12247.00,
500315,ORINTAL BANK,A ,Q,321.70,322.90,312.85,314.80,314.80,319.20,3576,109083,34641844.00,
500317,OSWAL AGRO. ,B ,Q,15.20,15.25,14.75,14.85,14.85,15.05,104,23408,348726.00,
500318,OSWAL SPG(P),T ,Q,1.55,1.70,1.55,1.57,1.55,1.63,12,44,68.00,
500319,INDIAN SUCRO,T ,Q,7.01,7.01,7.01,7.01,7.01,7.14,2,200,1402.00,
500322,PANYAM CEMEN,B ,Q,34.00,34.00,28.25,31.80,31.60,32.40,47,1766,53005.00,
500325,RELIANCE    ,A ,Q,903.40,903.95,892.05,893.90,893.90,904.50,12684,276109,247562218.00,
500327,PEACOCK IND.,B ,Q,24.65,25.75,23.80,24.05,23.85,23.55,295,34735,851182.00,
500329,PENTAMED.G  ,B ,Q,1.24,1.24,1.04,1.06,1.07,1.10,728,96146,104250.00,
500330,RAYMOND     ,A ,Q,510.55,517.65,500.00,502.05,502.05,507.50,3145,48173,24492154.00,
500331,PIDILITE    ,A ,Q,511.30,514.95,502.25,505.00,505.00,508.60,2217,66940,34010272.00,
500333,PIX TRANS   ,B ,Q,60.00,60.00,58.50,59.35,59.35,59.90,204,14125,837244.00,
500335,BIRLA CORPN.,B ,Q,431.70,446.55,431.70,443.05,443.05,429.50,419,3017,1328100.00,
500336,SURYA ROSHNI,B ,Q,105.50,106.45,102.25,103.55,103.55,104.65,3195,102940,10743520.00,
500337,PRIME SECUR.,B ,Q,6.05,6.48,6.00,6.25,6.48,6.48,13,1016,6223.00,
500338,PRISM CEMENT,B ,Q,77.70,79.05,77.05,77.45,77.45,77.45,988,44623,3479599.00,
500339,RAIN        ,B ,Q,43.80,45.30,43.80,44.85,44.90,43.90,337,33000,1472201.00,
500343,PUDUMJEE    ,B ,Q,15.00,15.00,14.55,14.55,14.55,14.50,20,2021,30090.00,
500346,PUN.COMMUNI.,B ,Q,71.40,71.40,63.65,67.40,67.40,68.80,26,3163,209185.00,
500350,RSWM  LTD   ,B ,Q,191.50,192.90,190.50,191.45,191.10,190.45,308,6455,1237553.00,
500354,RAJSH.SUGAR ,B ,Q,22.85,23.45,22.50,23.20,23.00,22.65,16,1135,25969.00,
500355,RALLIS INDIA,A ,Q,217.50,217.50,213.00,213.75,213.50,217.40,628,14697,3151275.00,
500356,RAMANEWS    ,B ,Q,7.21,7.45,7.11,7.16,7.16,7.12,131,14651,105725.00,
500357,RAMA PAPER  ,B ,Q,8.62,8.70,8.62,8.70,8.70,9.25,4,117,1009.00,
500358,RAMA PETRO  ,B ,Q,7.34,7.34,7.34,7.34,7.34,7.03,2,2,14.00,
500359,RANBAXY LAB.,A ,Q,616.00,621.30,609.00,613.05,613.05,615.40,3451,61128,37621198.00,
500360,RAPICUT CARB,B ,Q,45.10,45.50,45.05,45.30,45.30,46.60,9,500,22622.00,
500365,RMGALLOY    ,B ,Q,4.00,4.32,4.00,4.01,4.01,4.34,21,654,2626.00,
500366,ROLTA (I)   ,B ,Q,93.20,94.60,92.00,92.40,92.40,93.45,2491,131326,12234005.00,
500367,RUBFILA INT.,B ,Q,44.00,45.25,43.05,43.80,43.80,45.15,172,12728,568656.00,
500368,RUCHI SOYA  ,B ,Q,35.20,35.30,33.90,34.05,34.05,35.00,439,32712,1120475.00,
500370,SALORA INT. ,B ,Q,30.50,32.00,30.30,31.60,31.00,32.95,34,4355,137633.00,
500371,SAMTEL IND. ,T ,Q,6.78,6.78,6.78,6.78,6.78,7.13,23,2760,18712.00,
500372,SAMTEL COL  ,B ,Q,1.64,1.80,1.64,1.80,1.80,1.72,24,5026,8246.00,
500378,JINDAL SAW  ,B ,Q,98.45,100.40,91.30,92.15,92.15,98.00,11550,1114329,106062823.00,
500380,JK LAKSHMI  ,A ,Q,396.15,404.70,396.00,398.10,398.10,399.70,1163,13184,5267621.00,
500387,SHREE CEMENT,A ,Q,9096.20,9279.00,9000.00,9254.25,9259.85,9090.20,627,859,7889333.00,
500388,SHREE KRISHN,T ,Q,13.96,13.96,13.90,13.92,13.90,13.30,14,21,292.00,
500390,REL INFRA   ,A ,Q,501.35,507.00,486.70,490.25,490.25,505.85,14886,331420,164144860.00,
500399,STEELCO GUJ.,B ,Q,5.25,5.50,5.25,5.28,5.28,5.50,24,2383,12623.00,
500400,TATA POWER  ,A ,Q,83.80,84.35,81.20,81.45,81.45,84.05,3554,479651,39538446.00,
500402,SPMLINFRA   ,B ,Q,92.00,92.35,88.00,88.20,88.20,91.00,41,1770,158045.00,
500403,SUNDARAM FAS,B ,Q,189.00,190.35,184.95,186.95,186.95,187.25,1158,24339,4566779.00,
500404,SUNFLAG IRON,B ,Q,26.90,26.95,26.90,26.90,26.90,26.90,48,7052,189848.00,
500405,SUPREME PET ,B ,Q,71.45,73.00,70.35,70.60,70.60,71.85,342,10280,731026.00,
500407,SWARAJ ENGIN,B ,Q,906.10,906.10,891.00,895.00,893.05,897.00,120,440,394926.00,
500408,TATA ELXSI  ,A ,Q,589.50,594.95,581.60,586.15,586.15,586.75,2249,33999,20009841.00,
500410,ACC LTD     ,A ,Q,1388.55,1393.00,1376.05,1383.35,1387.00,1383.80,2295,46785,64838936.00,
500411,THERMAX     ,A ,Q,1025.00,1043.95,1000.85,1031.75,1031.75,1018.55,1408,6599,6790766.00,
500412,THIRUMALAI  ,B ,Q,100.35,103.00,98.05,98.45,98.75,100.05,101,2011,201574.00,
500413,THOMAS COOK ,B ,Q,157.95,159.00,150.20,153.05,152.30,155.65,4101,118279,18323248.00,
500414,TIMEX GROUP ,B ,Q,13.50,13.85,13.00,13.10,13.10,13.45,134,19957,264821.00,
500418,TOKYO PLAST ,B ,Q,32.80,33.20,32.80,33.15,32.90,32.50,46,1966,64914.00,
500420,TORRENT PHAR,A ,Q,1060.45,1068.55,1039.00,1041.95,1039.55,1065.10,910,14545,15188249.00,
500422,TRANSCHEM   ,B ,Q,19.80,20.00,19.00,19.60,20.00,19.95,56,1941,38361.00,
500425,AMBUJA CEME ,A ,Q,228.00,229.65,226.05,227.40,227.85,228.35,1645,44729,10178996.00,
500429,UNIPHOS ENT.,B ,Q,25.50,26.00,25.05,25.10,25.10,25.90,18,1550,39005.00,
500440,HINDALCO    ,A ,Q,155.00,155.50,152.25,153.20,153.20,155.80,12624,1176990,180278019.00,
500444,WEST COAST  ,B ,Q,55.50,55.75,54.35,54.50,54.55,55.20,419,23636,1295343.00,
500449,HIND.ORG.CHM,B ,Q,20.55,21.20,20.35,20.35,20.35,20.85,79,8362,171779.00,
500456,PAS.ACRYLON ,B ,Q,14.85,14.85,14.00,14.25,14.25,14.15,150,32146,455295.00,
500458,PHIL CORPN. ,T ,Q,2.20,2.36,2.20,2.36,2.36,2.25,6,2602,5749.00,
500459,PROCTER &GAM,A ,Q,5780.00,5920.00,5780.00,5896.30,5900.00,5816.35,230,458,2690101.00,
500460,MUKAND LTD. ,B ,Q,51.30,55.20,50.50,51.15,51.15,46.00,7988,711448,37975113.00,
500463,AGCNET      ,B ,Q,83.90,84.00,81.55,81.55,81.55,81.60,36,636,52787.00,
500464,UCAL FUEL   ,B ,Q,142.15,145.95,136.00,138.60,138.60,141.05,4383,107836,15246599.00,
500465,VARUN SHIP. ,B ,Q,5.90,6.00,5.80,5.81,5.81,5.97,127,43817,256301.00,
500467,HARR.MALAYAL,B ,Q,55.15,56.90,53.50,53.60,53.60,54.75,426,9516,525425.00,
500469,FEDERAL BANK,A ,Q,146.90,148.10,143.90,146.50,146.50,145.65,2095,104561,15314871.00,
500470,TATA STEEL  ,A ,Q,404.50,406.40,392.65,395.15,395.15,403.85,16687,579073,230495717.00,
500472,SKF INDIA   ,A ,Q,1280.00,1304.75,1280.00,1295.20,1300.00,1271.90,702,66453,85221011.00,
500477,ASHOK LEYL. ,A ,Q,50.70,51.00,49.10,49.65,49.65,50.70,5130,672758,33650728.00,
500480,CUMMINS (I) ,A ,Q,861.25,871.45,840.05,850.90,850.00,854.75,1030,13896,11861924.00,
