SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500163,GODFREY PH  ,B ,Q,585.00,590.00,581.00,582.30,582.00,582.65,289,3013,1760277.00,
500164,GODREJ IND  ,A ,Q,287.00,291.35,286.55,289.70,289.70,286.20,895,19321,5596809.00,
500165,KANSAI NERO ,B ,Q,2000.00,2005.00,1959.00,1976.95,1959.00,2003.00,304,428,848397.00,
500166,GOODRICKE   ,B ,Q,156.25,163.75,156.25,160.60,160.80,157.70,444,15645,2498442.00,
500168,GOODYEAR (I),B ,Q,614.00,640.00,612.65,632.20,632.20,612.30,901,19786,12377387.00,
500170,GTN INDUS   ,B ,Q,12.50,12.50,12.05,12.50,12.50,12.90,10,99,1215.00,
500171,GHCL LTD    ,B ,Q,71.65,72.50,70.80,71.20,71.20,71.05,441,23618,1690393.00,
500173,GUJ.FLOURO  ,B ,Q,755.00,774.90,755.00,768.55,768.55,752.50,988,6834,5261366.00,
500174,GUJ.LEASE   ,B ,Q,2.35,2.35,2.29,2.29,2.29,2.26,7,1349,3119.00,
500179,HCL INFOSYS ,B ,Q,48.65,52.85,48.50,52.40,52.40,47.70,16773,1589376,81457981.00,
500180,HDFC BANK   ,A ,Q,950.00,955.00,948.00,951.50,951.50,947.90,2761,118690,112962724.00,
500182,HEROMOTOCO  ,A ,Q,3097.00,3157.60,3097.00,3150.85,3155.00,3097.30,2134,10656,33425085.00,
500183,HIMACHAL FUT,B ,Q,18.40,18.65,18.10,18.15,18.15,18.30,5900,1286704,23586372.00,
500184,HIMADRI CHEM,B ,Q,24.35,24.60,24.00,24.20,24.20,23.80,47,3232,78426.00,
500185,HIND.CONSTN.,A ,Q,29.05,29.50,28.70,29.05,29.05,28.70,2701,523386,15265060.00,
500186,HIND.OIL EXP,B ,Q,32.25,36.90,32.20,36.30,36.30,32.25,13435,1066736,37832128.00,
500187,HSIL        ,B ,Q,360.60,364.70,353.50,354.70,353.50,360.30,806,9185,3297525.00,
500188,HINDUS.ZI   ,A ,Q,161.70,168.50,161.70,166.85,166.85,161.65,2374,75261,12512688.00,
500189,HINDUJA VENT,B ,Q,320.00,322.75,319.05,321.30,322.00,320.15,111,2626,842687.00,
500191,HMT LTD.    ,B ,Q,46.90,48.00,46.55,46.80,46.80,46.50,2382,154269,7292584.00,
500192,PRAG BOSIMI ,T ,Q,5.11,5.11,5.10,5.10,5.10,5.36,10,1500,7660.00,
500193,HOTEL LEELA.,B ,Q,20.50,20.70,20.30,20.40,20.40,20.40,627,60638,1243184.00,
500199,I.G.PETRO   ,B ,Q,57.05,58.50,56.00,56.20,56.00,57.15,70,3635,205883.00,
500201,IND.GLYCOLS ,B ,Q,99.90,102.00,99.20,99.60,99.60,98.70,842,25570,2564101.00,
500202,IND.LEAS.DEV,B ,Q,5.86,5.86,5.86,5.86,5.86,6.16,2,7,41.00,
500206,MARGO FIN   ,T ,Q,5.00,5.00,4.80,4.80,4.80,5.00,4,200,980.00,
500207,INDO RAMA   ,B ,Q,20.90,21.25,20.70,21.05,21.00,20.85,57,5165,108801.00,
500209,INFOSYS LTD ,A ,Q,1952.10,1972.00,1952.10,1959.80,1959.80,1950.35,5696,101980,199881058.00,
500210,INGERSOLL   ,B ,Q,846.60,877.95,839.95,856.80,856.80,836.15,2297,15924,13747518.00,
500211,INSILCO LTD.,T ,Q,21.15,22.00,21.00,21.30,21.40,21.75,186,54033,1155767.00,
500213,INTER.TRAVEL,B ,Q,271.00,275.00,268.05,273.30,272.00,270.15,105,2872,783193.00,
500214,ION EXCHANGE,T ,Q,252.25,261.40,249.00,256.80,258.00,250.50,136,3391,860177.00,
500215,AGRO TECH FO,B ,Q,593.00,612.00,589.00,608.05,610.85,592.05,424,4446,2655278.00,
500219,JAIN IRRIG  ,A ,Q,67.50,69.55,67.20,68.25,68.25,67.10,3990,320527,21926429.00,
500220,JASCH INDUST,B ,Q,18.00,18.00,17.00,17.85,17.95,18.25,20,1353,23786.00,
500222,JCT ELECTRON,B ,Q,0.69,0.69,0.61,0.68,0.69,0.65,227,2117,1432.00,
500223,JCT LTD     ,B ,Q,3.55,3.99,3.55,3.92,3.98,3.56,321,291378,1100831.00,
500227,JINDAL POLYF,B ,Q,279.00,287.00,279.00,281.85,281.85,276.05,2442,41167,11648196.00,
500228,JSWSL       ,A ,Q,1049.00,1085.40,1049.00,1070.35,1070.35,1046.70,6511,61797,66397758.00,
500231,UMANG DAIR  ,B ,Q,50.90,50.90,49.35,50.05,50.05,50.05,43,1819,90372.00,
500233,KAJARIA CER.,A ,Q,562.50,569.00,561.00,566.10,569.00,556.20,332,4022,2274573.00,
500234,KAKATIYA CEM,B ,Q,110.50,110.50,108.00,109.00,109.00,106.50,21,229,24853.00,
500235,KALYANI STEL,B ,Q,162.40,162.40,153.30,154.25,154.25,160.45,1527,44631,7039938.00,
500236,KANELIND    ,B ,Q,5.03,5.03,4.58,4.98,4.98,4.81,32,1030,4916.00,
500238,WHIRLPOOL   ,B ,Q,629.00,649.00,624.70,636.85,636.85,621.75,3542,32504,20724220.00,
500239,KG DENIM    ,B ,Q,15.50,17.35,15.10,17.20,17.00,15.05,335,62637,1034879.00,
500240,KINETIC ENG.,B ,Q,48.00,49.80,46.55,49.80,49.80,46.55,72,4868,234928.00,
500241,KIRL.BROS.  ,B ,Q,232.50,240.00,231.00,236.95,236.95,232.10,575,9774,2333126.00,
500243,KIRL INDUS  ,B ,Q,571.00,571.00,571.00,571.00,571.00,570.00,2,8,4568.00,
500245,KIRL.FERROUS,B ,Q,64.60,66.00,64.05,64.25,64.10,65.25,558,71177,4618116.00,
500246,ENVAIN ELECT,B ,Q,21.00,21.00,21.00,21.00,21.00,20.90,2,100,2100.00,
500247,KOTAK MAH.BK,A ,Q,1258.00,1259.25,1241.30,1243.40,1242.00,1253.35,3411,46010,57507337.00,
500248,MAVI IND    ,T ,Q,15.20,15.20,15.20,15.20,15.20,16.00,2,50,760.00,
500249,KSB PUMPS   ,B ,Q,639.00,673.15,623.50,659.40,659.40,634.35,2113,16279,10662211.00,
500250,L.G.BALKRISH,B ,Q,610.00,611.50,600.00,606.00,606.00,609.50,245,1665,1007924.00,
500251,TRENT LTD.  ,A ,Q,1458.85,1503.65,1456.00,1485.10,1485.00,1446.25,734,2335,3467436.00,
500252,LAKSHMI MACH,A ,Q,3855.70,3883.00,3828.55,3837.85,3838.00,3820.30,215,277,1069209.00,
500253,LIC HOUS.FIN,A ,Q,418.00,422.70,417.05,418.90,418.90,417.50,3182,107434,45107942.00,
500254,UTTAMVALUE  ,B ,Q,6.10,6.19,6.01,6.05,6.05,5.99,69,14060,85901.00,
500255,LML LTD.    ,B ,Q,8.55,9.20,8.55,8.87,8.87,8.51,786,147647,1313139.00,
500256,LOK.HOUS&CON,T ,Q,12.40,12.60,11.70,12.38,12.35,12.07,134,33949,417230.00,
500257,LUPIN LTD.  ,A ,Q,1420.10,1437.00,1415.75,1431.75,1431.75,1406.40,3083,28333,40389675.00,
500259,LYKA LABS   ,B ,Q,25.00,26.25,25.00,26.25,26.25,25.00,108,17463,454278.00,
500260,RAMCOCEM    ,A ,Q,333.00,340.90,333.00,336.20,333.25,331.80,801,11580,3909454.00,
500264,MAFATLAL IND,B ,Q,145.05,149.90,145.05,146.10,145.85,146.65,31,416,60836.00,
500265,MAH.SEAMLESS,B ,Q,244.90,250.00,243.00,244.40,244.40,247.35,377,4471,1097773.00,
500266,MAH.SCOOTER ,B ,Q,980.55,995.00,980.00,994.05,980.00,982.15,106,2984,2949254.00,
500267,MAJESTIC AUT,B ,Q,72.10,79.00,72.05,76.95,79.00,72.25,40,1110,83096.00,
500268,MANALI PETRO,B ,Q,15.35,16.25,15.10,15.75,15.75,15.10,1297,225831,3564023.00,
500271,MAX INDIA   ,A ,Q,380.00,388.20,380.00,385.10,385.10,383.10,2643,35650,13735444.00,
500277,MID INDIA IN,T ,Q,2.25,2.25,2.25,2.25,2.25,2.36,4,39,87.00,
500279,MIRC ELECT  ,B ,Q,8.41,9.10,8.33,8.49,8.42,8.34,604,175081,1532346.00,
500280,CENTURY ENKA,B ,Q,163.00,165.35,161.00,161.70,161.00,163.30,94,2914,475662.00,
500284,LORDS CHLORO,T ,Q,17.30,17.32,17.30,17.32,17.32,16.50,8,320,5539.00,
500285,SPICEJET LTD,B ,Q,19.75,19.95,18.60,18.70,18.70,19.25,25861,14912183,284641488.00,
500288,MOREPEN LAB.,B ,Q,9.00,9.04,8.55,8.74,8.78,8.94,627,124516,1095299.00,
500290,MRF LTD.    ,A ,Q,36600.00,38449.95,36582.00,38342.40,38342.40,36428.05,4622,4264,160975226.00,
500292,HEIDEL CEM  ,B ,Q,81.05,82.65,81.05,81.90,81.90,81.30,474,30095,2471416.00,
500294,NCC         ,A ,Q,79.60,81.75,78.55,79.15,79.15,78.90,10962,1033546,82702235.00,
500295,SSLT        ,A ,Q,208.50,217.30,208.50,215.30,215.30,207.40,16492,569557,122582051.00,
500296,NAHAR SPG.  ,B ,Q,95.80,97.00,94.00,94.85,94.85,94.25,498,37925,3629467.00,
500298,NAT.PEROXIDE,B ,Q,674.00,683.95,671.15,673.10,682.75,663.85,230,1807,1222272.00,
500300,GRASIM IND. ,A ,Q,3389.00,3437.35,3389.00,3420.35,3406.00,3386.10,508,1610,5501993.00,
500301,NEPC INDIA  ,T ,Q,2.62,2.73,2.60,2.64,2.64,2.62,33,7886,20670.00,
500302,PEL         ,A ,Q,810.00,817.60,805.00,810.60,810.60,809.05,518,3084,2497762.00,
500303,ADI BIR NUVO,A ,Q,1676.75,1707.60,1674.75,1677.50,1677.50,1665.75,1411,10021,16904890.00,
500304,NIIT LTD.   ,B ,Q,47.90,48.85,47.70,47.95,47.95,47.45,2309,143337,6905210.00,
500306,JAYKAY      ,B ,Q,3.02,3.85,3.01,3.27,3.69,3.34,25,15303,50081.00,
500307,NIRLON      ,B ,Q,192.50,192.80,191.55,192.00,192.00,191.50,1773,498062,95655879.00,
500312,ONGC CORPN  ,A ,Q,345.50,351.25,345.00,346.55,346.55,344.05,6711,233865,81562927.00,
500313,OIL COUNTRY ,B ,Q,34.80,35.30,34.05,34.50,34.50,33.85,213,6450,224002.00,
500314,ORIENT HOTEL,B ,Q,24.50,24.50,22.70,22.90,22.90,23.85,101,29220,676374.00,
500315,ORINTAL BANK,A ,Q,341.90,342.00,336.60,338.55,338.55,340.20,3186,113644,38545140.00,
500317,OSWAL AGRO. ,B ,Q,14.55,15.40,14.55,14.95,14.95,14.80,157,17845,266244.00,
500318,OSWAL SPG(P),T ,Q,1.68,1.68,1.52,1.68,1.68,1.60,13,903,1373.00,
500319,INDIAN SUCRO,T ,Q,6.67,7.35,6.66,7.35,7.35,7.00,14,851,5679.00,
500322,PANYAM CEMEN,B ,Q,30.55,30.55,30.20,30.30,30.20,30.05,6,310,9395.00,
500325,RELIANCE    ,A ,Q,888.50,900.50,886.60,897.00,897.00,889.00,12344,403990,361917838.00,
500327,PEACOCK IND.,B ,Q,24.80,25.40,24.10,24.85,25.00,24.85,228,19374,478284.00,
500329,PENTAMED.G  ,B ,Q,1.25,1.26,1.09,1.20,1.20,1.06,718,253857,301547.00,
500330,RAYMOND     ,A ,Q,503.00,511.50,496.50,505.10,505.10,501.20,1995,30739,15532280.00,
500331,PIDILITE    ,A ,Q,514.95,527.45,514.40,521.55,521.55,510.30,4635,66958,34956671.00,
500333,PIX TRANS   ,B ,Q,60.20,60.85,59.10,59.75,59.75,59.90,88,4984,299237.00,
500335,BIRLA CORPN.,B ,Q,443.95,449.80,443.05,445.80,446.00,442.35,132,1049,468923.00,
500336,SURYA ROSHNI,B ,Q,101.25,105.90,101.25,103.75,103.75,101.00,2814,99212,10300263.00,
500337,PRIME SECUR.,B ,Q,5.72,5.73,5.52,5.60,5.60,5.98,87,11977,67864.00,
500338,PRISM CEMENT,B ,Q,77.55,79.90,77.55,79.00,79.00,77.45,877,25612,2026697.00,
500339,RAIN        ,B ,Q,45.10,46.00,45.00,45.20,45.20,45.05,284,129209,5856003.00,
500343,PUDUMJEE    ,B ,Q,14.90,15.50,14.90,15.00,15.00,14.90,84,19413,293251.00,
500346,PUN.COMMUNI.,B ,Q,70.95,70.95,65.50,69.40,69.40,66.90,16,222,14709.00,
500350,RSWM  LTD   ,B ,Q,191.00,193.50,191.00,191.75,191.30,190.55,126,2145,411415.00,
500354,RAJSH.SUGAR ,B ,Q,22.50,22.50,22.50,22.50,22.50,22.00,6,1350,30375.00,
500355,RALLIS INDIA,A ,Q,210.50,210.60,209.00,209.70,209.70,208.25,432,14132,2968331.00,
500356,RAMANEWS    ,B ,Q,7.60,7.60,7.40,7.44,7.40,7.51,54,7960,59526.00,
500357,RAMA PAPER  ,B ,Q,10.10,12.00,10.10,12.00,12.00,10.30,38,10733,126102.00,
500359,RANBAXY LAB.,A ,Q,617.65,626.75,616.20,624.80,624.80,614.40,2839,55044,34320419.00,
500360,RAPICUT CARB,B ,Q,46.40,46.50,45.50,45.90,46.00,44.75,47,5064,232227.00,
500365,RMGALLOY    ,B ,Q,4.00,4.99,4.00,4.62,4.55,4.34,63,12406,58707.00,
500366,ROLTA (I)   ,B ,Q,93.85,94.45,92.60,92.95,92.95,93.25,1768,95936,8988827.00,
500367,RUBFILA INT.,B ,Q,44.00,44.45,43.25,43.30,43.35,43.10,138,12324,536492.00,
500368,RUCHI SOYA  ,B ,Q,36.95,37.95,36.70,36.95,36.95,37.10,947,52018,1947818.00,
500370,SALORA INT. ,B ,Q,30.55,31.50,30.55,30.70,30.60,31.00,14,1464,44858.00,
500371,SAMTEL IND. ,T ,Q,6.43,6.43,6.43,6.43,6.43,6.76,9,627,4031.00,
500372,SAMTEL COL  ,B ,Q,1.85,1.85,1.85,1.85,1.85,1.94,8,11000,20350.00,
500378,JINDAL SAW  ,B ,Q,92.10,94.80,91.55,91.95,91.95,91.65,5702,437694,40815541.00,
500380,JK LAKSHMI  ,A ,Q,402.85,424.70,402.85,410.75,410.75,401.05,4887,97335,40352429.00,
500387,SHREE CEMENT,A ,Q,9282.00,9379.95,9282.00,9313.95,9285.00,9294.10,112,82,764491.00,
500388,SHREE KRISHN,T ,Q,14.00,14.00,14.00,14.00,14.00,13.83,2,72,1008.00,
500390,REL INFRA   ,A ,Q,499.40,518.50,497.00,508.40,508.40,495.55,16708,436783,223009820.00,
500399,STEELCO GUJ.,B ,Q,5.10,5.15,4.86,5.14,5.14,5.01,29,5615,28252.00,
500400,TATA POWER  ,A ,Q,81.20,82.65,81.10,81.40,81.40,81.20,2521,298581,24457106.00,
500402,SPMLINFRA   ,B ,Q,93.95,93.95,91.00,91.50,91.50,91.95,66,1398,128714.00,
500403,SUNDARAM FAS,B ,Q,185.00,185.00,181.25,181.60,181.60,182.10,376,7283,1328642.00,
500404,SUNFLAG IRON,B ,Q,26.55,27.00,26.55,26.75,26.75,26.55,57,11934,318846.00,
500405,SUPREME PET ,B ,Q,70.60,71.10,70.00,70.20,70.05,70.30,430,43750,3067624.00,
500407,SWARAJ ENGIN,B ,Q,904.30,908.40,878.60,886.60,894.00,900.30,366,1496,1327896.00,
500408,TATA ELXSI  ,A ,Q,594.00,598.40,585.15,587.20,587.20,589.65,3111,41857,24780349.00,
500410,ACC LTD     ,A ,Q,1417.00,1417.00,1396.50,1401.35,1401.35,1393.45,1632,12222,17147769.00,
500411,THERMAX     ,A ,Q,1046.95,1071.00,1046.95,1065.45,1063.25,1030.55,1049,4743,5015799.00,
500412,THIRUMALAI  ,B ,Q,98.05,99.15,97.00,97.25,97.10,97.40,134,4592,447892.00,
500413,THOMAS COOK ,B ,Q,157.00,164.30,152.25,161.65,161.65,152.80,3655,92456,14887663.00,
500414,TIMEX GROUP ,B ,Q,13.20,13.45,12.85,12.95,12.85,13.20,124,23551,308009.00,
500418,TOKYO PLAST ,B ,Q,30.55,32.35,30.45,31.15,31.15,32.15,55,3879,122410.00,
500420,TORRENT PHAR,A ,Q,1090.00,1106.00,1085.00,1101.50,1098.90,1084.90,1982,8584,9418026.00,
500422,TRANSCHEM   ,B ,Q,19.55,23.00,19.50,21.05,21.05,20.50,63,1730,37072.00,
500425,AMBUJA CEME ,A ,Q,228.70,231.35,227.10,230.05,230.05,226.00,1621,62608,14383145.00,
500429,UNIPHOS ENT.,B ,Q,26.00,26.00,25.30,25.95,25.95,25.95,36,1060,27388.00,
500439,VARD HOLDNG ,B ,Q,710.70,713.10,710.70,713.10,713.10,739.00,4,16,11390.00,
500440,HINDALCO    ,A ,Q,153.30,157.90,152.20,157.10,157.10,152.20,6508,442865,69252708.00,
500444,WEST COAST  ,B ,Q,56.50,57.00,55.60,55.95,55.95,56.10,439,22013,1237810.00,
500449,HIND.ORG.CHM,B ,Q,21.00,21.25,20.50,20.55,20.55,20.65,338,28389,595605.00,
500450,MPIL CORP L ,B ,Q,62.00,68.00,62.00,68.00,68.00,64.80,4,38,2416.00,
500456,PAS.ACRYLON ,B ,Q,13.70,16.00,13.70,15.35,15.35,15.20,238,35887,547345.00,
500458,PHIL CORPN. ,T ,Q,2.45,2.45,2.45,2.45,2.45,2.40,2,5000,12250.00,
500459,PROCTER &GAM,A ,Q,5850.00,5872.95,5802.00,5818.55,5802.05,5802.05,306,480,2802242.00,
500460,MUKAND LTD. ,B ,Q,50.10,50.85,49.30,49.80,49.80,50.85,699,32772,1634313.00,
500463,AGCNET      ,B ,Q,83.10,85.40,80.05,83.40,83.40,80.55,16,514,42361.00,
500464,UCAL FUEL   ,B ,Q,136.00,141.00,136.00,137.05,137.05,136.60,866,28501,3942790.00,
