SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500280,CENTURY ENKA,B ,Q,162.15,162.90,161.35,161.85,161.55,161.60,72,1128,182481.00,
500284,LORDS CHLORO,T ,Q,17.86,17.86,17.86,17.86,17.86,17.01,2,100,1786.00,
500285,SPICEJET LTD,B ,Q,17.30,17.60,16.75,17.20,17.20,17.80,22365,11190143,191751037.00,
500288,MOREPEN LAB.,B ,Q,9.49,9.49,8.90,9.05,9.05,9.17,1065,218729,2007017.00,
500290,MRF LTD.    ,A ,Q,38139.00,38467.00,37637.65,37882.90,37780.00,37949.30,2108,1873,71296935.00,
500292,HEIDEL CEM  ,B ,Q,82.50,83.45,81.20,81.50,81.60,81.55,858,40884,3353140.00,
500294,NCC         ,A ,Q,83.20,83.35,80.40,81.45,81.45,82.85,10466,924607,75246947.00,
500295,SSLT        ,A ,Q,212.50,215.25,211.75,214.10,214.10,212.40,5250,180803,38689486.00,
500296,NAHAR SPG.  ,B ,Q,95.55,96.80,94.55,96.20,96.00,95.00,331,32689,3121885.00,
500298,NAT.PEROXIDE,B ,Q,680.00,688.00,675.00,679.05,679.05,677.20,137,1168,794730.00,
500300,GRASIM IND. ,A ,Q,3411.45,3426.05,3380.00,3391.20,3395.50,3392.90,645,2406,8186926.00,
500301,NEPC INDIA  ,T ,Q,2.51,2.55,2.41,2.50,2.50,2.53,59,20757,51302.00,
500302,PEL         ,A ,Q,821.35,833.00,814.00,831.65,831.95,820.65,1077,5527,4536295.00,
500303,ADI BIR NUVO,A ,Q,1679.35,1696.00,1677.90,1689.10,1689.10,1677.65,760,4592,7752972.00,
500304,NIIT LTD.   ,B ,Q,47.60,48.75,47.60,48.15,48.15,47.85,1502,142969,6877711.00,
500306,JAYKAY      ,B ,Q,3.65,3.87,3.46,3.70,3.70,3.64,58,16640,61013.00,
500307,NIRLON      ,B ,Q,193.00,193.70,192.15,193.10,193.10,192.80,1884,489939,94580294.00,
500312,ONGC CORPN  ,A ,Q,340.10,344.70,340.10,341.20,341.20,341.50,5272,214015,73231146.00,
500313,OIL COUNTRY ,B ,Q,35.90,35.90,34.50,34.85,34.95,34.55,79,2153,75085.00,
500314,ORIENT HOTEL,B ,Q,23.70,23.70,23.05,23.05,23.05,23.10,16,2507,58264.00,
500315,ORINTAL BANK,A ,Q,343.30,343.55,338.00,339.15,339.15,341.65,3593,106580,36283882.00,
500317,OSWAL AGRO. ,B ,Q,15.35,15.35,14.40,14.85,14.65,14.95,213,18156,269342.00,
500318,OSWAL SPG(P),T ,Q,1.75,1.75,1.64,1.65,1.70,1.72,10,5511,9068.00,
500319,INDIAN SUCRO,T ,Q,7.00,7.00,6.65,6.72,6.65,6.99,11,1200,8120.00,
500322,PANYAM CEMEN,B ,Q,32.55,33.00,31.00,33.00,33.00,33.00,16,267,8579.00,
500325,RELIANCE    ,A ,Q,880.25,893.80,879.55,891.15,891.15,880.60,8506,328465,291958796.00,
500327,PEACOCK IND.,B ,Q,26.00,26.00,24.25,24.70,24.50,24.35,160,23565,580893.00,
500329,PENTAMED.G  ,B ,Q,1.19,1.19,1.11,1.12,1.13,1.14,518,36004,40421.00,
500330,RAYMOND     ,A ,Q,498.60,511.80,497.30,502.50,502.50,497.95,2868,47786,24070088.00,
500331,PIDILITE    ,A ,Q,530.30,548.35,527.15,542.55,542.55,532.30,4360,87620,47512095.00,
500333,PIX TRANS   ,B ,Q,59.05,65.00,59.05,63.10,63.10,59.25,195,13848,850788.00,
500335,BIRLA CORPN.,B ,Q,446.40,448.70,445.00,445.75,446.90,447.80,94,970,432479.00,
500336,SURYA ROSHNI,B ,Q,101.60,106.00,101.60,103.25,103.25,102.65,1835,81030,8424043.00,
500337,PRIME SECUR.,B ,Q,5.25,5.40,5.01,5.33,5.34,5.24,45,6698,34692.00,
500338,PRISM CEMENT,B ,Q,80.90,81.40,80.00,80.30,80.25,80.05,808,25964,2092769.00,
500339,RAIN        ,B ,Q,45.00,45.00,44.00,44.35,44.00,44.65,197,13734,609898.00,
500343,PUDUMJEE    ,B ,Q,15.35,15.35,14.40,15.00,15.00,15.05,64,16750,250052.00,
500346,PUN.COMMUNI.,B ,Q,69.95,69.95,66.00,66.40,66.95,66.95,33,638,42515.00,
500350,RSWM  LTD   ,B ,Q,205.35,207.00,200.10,202.95,204.00,200.80,1039,22753,4611967.00,
500354,RAJSH.SUGAR ,B ,Q,22.10,22.80,22.10,22.80,22.80,21.70,10,1339,29937.00,
500355,RALLIS INDIA,A ,Q,211.00,219.40,210.00,215.05,215.05,210.45,1039,27247,5855918.00,
500356,RAMANEWS    ,B ,Q,7.44,7.44,7.23,7.37,7.37,7.40,37,2555,18761.00,
500357,RAMA PAPER  ,B ,Q,12.75,14.60,12.70,14.11,13.95,12.20,94,8729,120604.00,
500358,RAMA PETRO  ,B ,Q,7.70,7.70,7.70,7.70,7.70,8.08,2,300,2310.00,
500359,RANBAXY LAB.,A ,Q,622.85,629.80,621.65,627.60,627.95,622.70,2696,50226,31460659.00,
500360,RAPICUT CARB,B ,Q,53.15,53.15,45.10,48.40,48.80,46.10,161,14625,702157.00,
500365,RMGALLOY    ,B ,Q,4.00,4.59,4.00,4.16,4.12,4.12,37,2269,9667.00,
500366,ROLTA (I)   ,B ,Q,93.00,94.70,93.00,93.80,93.80,93.20,1949,109639,10284446.00,
500367,RUBFILA INT.,B ,Q,42.15,44.00,42.15,43.95,43.95,43.25,216,27348,1184943.00,
500368,RUCHI SOYA  ,B ,Q,35.75,36.35,35.10,36.05,36.05,36.15,683,50719,1813264.00,
500370,SALORA INT. ,B ,Q,31.00,32.20,30.10,32.20,32.20,30.25,22,609,18702.00,
500371,SAMTEL IND. ,T ,Q,6.75,6.75,6.12,6.75,6.75,6.43,12,6201,38265.00,
500372,SAMTEL COL  ,B ,Q,1.93,1.93,1.93,1.93,1.93,1.93,2,1,1.00,
500378,JINDAL SAW  ,B ,Q,89.95,94.90,89.50,93.40,93.40,89.60,7670,632762,58684349.00,
500380,JK LAKSHMI  ,A ,Q,406.75,414.45,404.00,406.25,406.25,404.45,959,12709,5197224.00,
500387,SHREE CEMENT,A ,Q,9332.20,9499.85,9308.00,9412.10,9385.00,9323.65,164,196,1840381.00,
500388,SHREE KRISHN,T ,Q,13.96,13.96,12.64,12.65,12.64,13.30,14,109,1381.00,
500390,REL INFRA   ,A ,Q,509.95,517.30,507.05,511.40,511.40,508.40,9881,248910,127511607.00,
500399,STEELCO GUJ.,B ,Q,4.80,5.34,4.80,5.02,5.01,4.88,32,1710,8685.00,
500400,TATA POWER  ,A ,Q,81.40,82.45,81.40,82.15,82.15,81.45,2137,184326,15137754.00,
500402,SPMLINFRA   ,B ,Q,86.30,88.55,84.00,86.25,86.10,85.15,150,2949,255235.00,
500403,SUNDARAM FAS,B ,Q,185.00,189.90,184.65,188.00,189.00,183.25,529,12651,2378180.00,
500404,SUNFLAG IRON,B ,Q,27.00,27.10,26.90,27.00,27.00,26.90,43,9170,247393.00,
500405,SUPREME PET ,B ,Q,70.45,70.65,70.05,70.40,70.65,70.05,115,10329,725858.00,
500407,SWARAJ ENGIN,B ,Q,883.10,903.85,880.00,897.85,882.00,879.45,245,2166,1940658.00,
500408,TATA ELXSI  ,A ,Q,588.55,605.50,588.55,596.75,596.75,588.55,3557,50050,29925103.00,
500410,ACC LTD     ,A ,Q,1405.00,1411.85,1395.50,1399.40,1397.10,1400.85,1657,17670,24762322.00,
500411,THERMAX     ,A ,Q,1065.90,1079.95,1063.00,1067.65,1063.80,1064.30,266,1398,1496952.00,
500412,THIRUMALAI  ,B ,Q,96.95,97.70,95.95,96.30,95.95,96.25,85,2800,270434.00,
500413,THOMAS COOK ,B ,Q,160.70,162.70,159.60,160.85,160.85,160.10,898,21909,3535702.00,
500414,TIMEX GROUP ,B ,Q,12.85,12.95,12.35,12.60,12.60,12.55,304,54445,694596.00,
500418,TOKYO PLAST ,B ,Q,31.15,32.20,31.15,31.45,31.35,31.80,77,3998,125191.00,
500420,TORRENT PHAR,A ,Q,1100.75,1142.85,1100.75,1131.30,1131.30,1099.55,1167,8250,9247432.00,
500422,TRANSCHEM   ,B ,Q,21.00,22.95,20.55,20.90,20.90,22.25,16,1405,31788.00,
500425,AMBUJA CEME ,A ,Q,228.15,231.70,228.15,228.70,228.50,229.85,1600,47546,10905770.00,
500429,UNIPHOS ENT.,B ,Q,27.75,29.70,26.90,27.10,26.95,26.10,102,13585,395390.00,
500439,VARD HOLDNG ,B ,Q,729.85,729.85,718.05,719.10,718.05,713.10,35,286,206072.00,
500440,HINDALCO    ,A ,Q,156.50,159.70,156.35,157.70,157.70,156.25,6004,507115,80220662.00,
500444,WEST COAST  ,B ,Q,55.85,56.40,54.55,55.80,55.80,55.10,488,29124,1621285.00,
500449,HIND.ORG.CHM,B ,Q,20.80,21.40,20.50,21.00,21.00,21.25,205,27710,583722.00,
500450,MPIL CORP L ,B ,Q,64.60,64.60,64.60,64.60,64.60,68.00,8,393,25387.00,
500456,PAS.ACRYLON ,B ,Q,15.50,15.80,15.00,15.30,15.35,15.20,110,9872,150903.00,
500458,PHIL CORPN. ,T ,Q,2.69,2.69,2.69,2.69,2.69,2.57,7,700,1883.00,
500459,PROCTER &GAM,A ,Q,5819.00,5820.00,5750.00,5774.20,5779.00,5796.85,177,450,2601922.00,
500460,MUKAND LTD. ,B ,Q,49.15,50.15,49.00,49.40,49.40,49.50,430,15815,783240.00,
500463,AGCNET      ,B ,Q,80.05,81.95,79.10,80.00,80.00,79.60,78,2029,161938.00,
500464,UCAL FUEL   ,B ,Q,138.00,140.80,136.55,137.30,137.30,137.20,731,22358,3094267.00,
500465,VARUN SHIP. ,Z ,Q,5.29,5.29,4.88,4.89,4.95,5.13,406,163156,802122.00,
500467,HARR.MALAYAL,B ,Q,53.30,54.40,53.25,53.55,53.45,53.35,117,4103,220850.00,
500469,FEDERAL BANK,A ,Q,150.85,152.00,149.50,151.60,151.60,150.60,2017,119416,18044494.00,
500470,TATA STEEL  ,A ,Q,397.30,401.70,395.70,399.35,399.35,396.45,10666,360337,143714015.00,
