SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500112,STATE BANK  ,A ,Q,318.00,319.85,312.60,313.25,313.25,317.65,23123,1257446,395991409.00,
500113,STEEL AUTH. ,A ,Q,82.10,82.95,82.00,82.30,82.30,82.80,14099,4408537,363578801.00,
500114,TITAN       ,A ,Q,387.05,389.00,380.00,381.35,381.35,386.65,2015,72457,27827897.00,
500116,IDBI BANK L ,A ,Q,74.90,75.00,72.10,72.30,72.30,72.80,5661,591569,43392422.00,
500117,DCW LTD.    ,B ,Q,21.50,21.50,20.10,20.20,20.20,21.40,1187,208087,4315897.00,
500119,DHAMPUR SUGA,B ,Q,44.85,45.50,44.30,45.00,45.15,44.95,195,9945,448310.00,
500120,DIAMINES&CHM,B ,Q,36.00,38.45,35.00,36.70,36.70,36.30,125,16746,627847.00,
500123,ELANTAS     ,B ,Q,1084.70,1101.95,1010.00,1026.15,1026.05,1084.60,852,7282,7712284.00,
500124,DR.REDDY'S  ,A ,Q,3394.80,3403.80,3305.00,3314.80,3314.80,3394.65,4652,18519,61746744.00,
500125,E.I.D.PAR   ,A ,Q,212.60,218.05,209.00,210.10,210.00,214.10,1707,35565,7593747.00,
500126,MERCK LTD   ,B ,Q,850.00,918.75,850.00,888.50,888.50,846.30,9721,78940,70237006.00,
500128,ELEC.CASTING,B ,Q,21.00,21.00,20.25,20.35,20.35,20.90,1264,211167,4330320.00,
500132,EMPEE SUGARS,B ,Q,4.09,4.20,4.00,4.07,4.07,4.08,30,15653,63982.00,
500133,ESAB INDIA  ,B ,Q,665.25,669.95,655.75,668.10,669.00,659.10,212,686,455597.00,
500134,ESSAR OIL   ,A ,Q,115.05,119.65,115.05,118.05,118.05,120.30,8908,218467,25774510.00,
500135,ESSEL PROP  ,B ,Q,130.80,132.60,124.95,125.45,126.70,127.35,2359,77961,9972664.00,
500136,ESTER INDUS.,B ,Q,21.05,22.00,20.40,20.95,20.80,21.05,179,15487,333493.00,
500139,FEDDER.LLYOD,B ,Q,72.00,72.00,68.50,68.90,68.90,71.20,471,20096,1401193.00,
500141,FERRO ALLOYS,B ,Q,7.11,7.33,6.85,7.08,7.10,7.07,128,36011,254910.00,
500142,FGP LTD.    ,B ,Q,3.46,3.46,3.15,3.15,3.15,3.30,5,84,267.00,
500144,FINOL. CABLE,A ,Q,265.35,268.00,262.80,266.50,266.00,267.40,1491,54684,14540624.00,
500145,FIRST LEASIN,Z ,Q,4.90,4.90,4.90,4.90,4.90,5.15,34,6180,30282.00,
500147,CMI FPE     ,B ,Q,486.00,502.00,460.00,476.45,469.55,485.00,172,1941,942136.00,
500148,UFLEX LTD   ,B ,Q,176.25,176.90,168.95,169.45,169.45,175.50,2404,81483,14026112.00,
500150,FOSECO INDIA,B ,Q,1284.00,1290.00,1232.10,1253.95,1253.95,1249.55,841,4205,5308491.00,
500151,GOLDEN TOB  ,B ,Q,36.50,38.80,36.50,37.55,37.60,37.30,123,4486,169626.00,
500153,GANESH BENZO,B ,Q,5.51,5.56,5.51,5.55,5.55,5.62,6,600,3329.00,
500155,GARDEN SILK ,B ,Q,33.10,33.30,32.60,32.80,32.80,33.30,117,19259,633745.00,
500159,METROGLOBL  ,B ,Q,68.95,69.00,67.25,68.30,68.00,69.00,44,3335,228600.00,
500160,GTL LTD.    ,B ,Q,19.00,19.40,18.45,18.55,18.50,18.95,517,47071,881039.00,
500162,PARRYSUGR   ,B ,Q,22.60,22.60,22.40,22.40,22.40,20.55,6,375,8445.00,
500163,GODFREY PH  ,B ,Q,615.00,627.30,609.00,616.20,616.20,614.10,1436,11086,6854816.00,
500164,GODREJ IND  ,A ,Q,296.70,299.65,288.05,288.55,288.55,296.70,1408,33975,9989011.00,
500165,KANSAI NERO ,B ,Q,2019.70,2059.00,1981.40,1993.25,1995.00,2039.75,600,1237,2490824.00,
500166,GOODRICKE   ,B ,Q,167.35,170.00,165.05,165.30,165.80,168.50,228,9776,1631097.00,
500168,GOODYEAR (I),B ,Q,693.90,693.90,667.10,669.55,669.55,677.80,1493,25052,16995679.00,
500170,GTN INDUS   ,B ,Q,12.10,12.40,11.15,11.26,11.99,12.34,29,2205,25030.00,
500171,GHCL LTD    ,B ,Q,90.00,93.00,85.25,86.30,86.30,88.35,2396,116636,10352099.00,
500173,GUJ.FLOURO  ,B ,Q,750.70,773.25,745.70,753.35,753.35,749.15,767,4783,3642387.00,
500174,GUJ.LEASE   ,B ,Q,2.78,3.29,2.53,2.63,2.63,2.80,19,9897,27693.00,
500179,HCL INFOSYS ,B ,Q,64.70,65.20,58.35,60.25,60.25,64.80,10007,988512,59881532.00,
500180,HDFC BANK   ,A ,Q,942.70,944.40,925.10,927.50,927.50,942.70,3284,64045,59781154.00,
500182,HEROMOTOCO  ,A ,Q,3166.00,3186.20,3142.80,3159.20,3159.20,3185.60,1677,9247,29252490.00,
500183,HIMACHAL FUT,B ,Q,20.20,20.65,19.75,19.85,19.85,20.20,6512,1627698,32684584.00,
500184,HIMADRI CHEM,B ,Q,28.45,28.80,28.10,28.10,28.10,28.35,142,4167,117860.00,
500185,HIND.CONSTN.,A ,Q,33.85,33.85,31.75,31.95,31.95,33.85,4879,881374,28804323.00,
500186,HIND.OIL EXP,B ,Q,43.85,45.30,43.40,43.85,43.85,44.25,2760,224360,9926100.00,
500187,HSIL        ,B ,Q,364.00,365.20,351.05,352.80,352.80,360.80,474,3875,1393002.00,
500188,HINDUS.ZI   ,A ,Q,175.15,176.35,172.25,172.85,172.30,174.50,5452,177323,30884015.00,
500189,HINDUJA VENT,B ,Q,323.00,323.60,320.35,320.50,320.50,322.50,145,7022,2252118.00,
500191,HMT LTD.    ,B ,Q,49.70,59.20,49.60,58.50,58.50,49.35,16364,1122881,63062546.00,
500192,PRAG BOSIMI ,T ,Q,5.70,5.70,5.67,5.67,5.67,5.49,8,1516,8626.00,
500193,HOTEL LEELA.,B ,Q,22.75,23.00,22.45,22.50,22.50,22.90,626,83428,1895247.00,
500199,I.G.PETRO   ,B ,Q,60.40,61.70,58.95,60.15,60.15,60.35,322,13063,785951.00,
500201,IND.GLYCOLS ,B ,Q,116.65,117.05,114.05,114.45,114.45,115.90,504,23803,2749247.00,
500206,MARGO FIN   ,T ,Q,4.80,4.80,4.80,4.80,4.80,5.00,4,278,1334.00,
500207,INDO RAMA   ,B ,Q,22.00,23.60,22.00,22.65,22.65,22.60,421,30734,712536.00,
500209,INFOSYS LTD ,A ,Q,2012.00,2017.00,1958.50,1968.60,1968.60,2069.70,82900,2216111,4421184427.00,
500210,INGERSOLL   ,B ,Q,912.00,912.00,880.00,886.25,886.25,910.05,1721,13034,11699781.00,
500211,INSILCO LTD.,T ,Q,24.90,25.00,23.45,23.45,23.45,24.65,164,41193,981298.00,
500212,INTEG.FIN.SE,T ,Q,13.96,13.96,13.96,13.96,13.96,13.30,2,200,2792.00,
500213,INTER.TRAVEL,B ,Q,313.50,321.05,297.00,299.40,297.10,313.40,1117,57577,17314641.00,
500214,ION EXCHANGE,T ,Q,250.00,257.70,247.00,255.80,257.35,245.45,550,49099,12573222.00,
500215,AGRO TECH FO,B ,Q,585.10,604.80,584.50,595.20,604.80,586.15,293,2257,1340161.00,
500219,JAIN IRRIG  ,A ,Q,83.30,83.90,79.25,80.30,80.30,82.75,3616,308146,25167425.00,
500220,JASCH INDUST,B ,Q,18.95,18.95,16.75,17.15,17.15,17.40,52,10423,176583.00,
500222,JCT ELECTRON,B ,Q,0.62,0.67,0.62,0.67,0.67,0.64,533,19008,12560.00,
500223,JCT LTD     ,B ,Q,4.00,4.09,3.76,3.93,3.93,4.00,293,372559,1463266.00,
500227,JINDAL POLYF,B ,Q,303.50,318.40,303.35,307.70,307.70,302.70,5954,133630,41653211.00,
500228,JSWSL       ,A ,Q,1171.00,1171.00,1122.65,1133.00,1133.00,1162.60,3910,47298,54435810.00,
500231,UMANG DAIR  ,B ,Q,55.50,56.90,53.55,55.25,55.40,55.50,77,3465,191453.00,
500233,KAJARIA CER.,A ,Q,600.00,600.80,586.10,588.75,588.75,593.30,333,2338,1387993.00,
500234,KAKATIYA CEM,B ,Q,111.00,111.00,108.75,110.30,110.05,110.15,65,1824,201202.00,
500235,KALYANI STEL,B ,Q,160.30,163.90,153.10,155.95,155.95,159.50,1352,43358,6814913.00,
500236,KANELIND    ,B ,Q,7.60,8.74,7.60,8.72,8.70,8.24,54,6862,59275.00,
500238,WHIRLPOOL   ,B ,Q,642.05,642.25,603.05,609.90,609.90,641.85,1953,20408,12662935.00,
500239,KG DENIM    ,B ,Q,16.05,16.50,15.65,15.70,15.65,16.20,67,15000,239300.00,
500240,KINETIC ENG.,B ,Q,49.50,51.00,48.50,48.65,48.65,50.05,96,3056,151162.00,
500241,KIRL.BROS.  ,B ,Q,223.00,227.50,221.00,223.05,223.00,221.25,180,1800,403136.00,
500243,KIRL INDUS  ,B ,Q,628.00,644.70,628.00,642.00,642.00,639.40,8,32,20141.00,
500245,KIRL.FERROUS,B ,Q,76.00,76.00,69.55,69.85,69.85,65.40,8979,906454,64662514.00,
500247,KOTAK MAH.BK,A ,Q,1235.00,1253.95,1230.35,1244.00,1238.00,1239.35,2401,37576,46788315.00,
500249,KSB PUMPS   ,B ,Q,593.80,595.35,572.05,579.15,579.15,591.15,400,2538,1482002.00,
500250,L.G.BALKRISH,B ,Q,634.90,639.00,610.00,635.65,635.65,633.95,366,1990,1247507.00,
500251,TRENT LTD.  ,A ,Q,1510.00,1564.80,1510.00,1526.75,1544.00,1536.20,507,1637,2511270.00,
500252,LAKSHMI MACH,A ,Q,4198.20,4228.00,4083.60,4115.60,4126.00,4196.15,671,11152,45946719.00,
500253,LIC HOUS.FIN,A ,Q,432.00,438.80,425.30,436.10,436.10,431.90,5572,183069,79342738.00,
500254,UTTAMVALUE  ,B ,Q,7.14,7.14,6.55,6.66,6.66,6.65,52,9852,65718.00,
500255,LML LTD.    ,B ,Q,9.23,10.10,9.21,9.57,9.57,9.13,2481,602971,5896978.00,
500256,LOK.HOUS&CON,T ,Q,13.44,13.44,12.41,12.50,12.45,13.04,181,26079,329565.00,
500257,LUPIN LTD.  ,A ,Q,1476.25,1476.25,1452.10,1457.15,1452.35,1474.30,1818,21289,31142744.00,
500259,LYKA LABS   ,T ,Q,27.80,27.95,27.25,27.95,27.95,26.65,130,33245,928409.00,
500260,RAMCOCEM    ,A ,Q,333.10,339.50,323.15,324.85,326.85,330.80,668,9368,3124024.00,
500264,MAFATLAL IND,B ,Q,153.10,155.75,149.00,152.65,153.00,153.75,84,2558,390502.00,
500265,MAH.SEAMLESS,B ,Q,276.60,282.00,273.20,276.15,278.20,278.05,456,8230,2280768.00,
500266,MAH.SCOOTER ,B ,Q,1028.00,1053.00,996.00,1007.20,1014.00,1025.75,1205,4965,5016096.00,
500267,MAJESTIC AUT,B ,Q,86.00,90.00,86.00,89.15,87.30,88.80,95,6181,545794.00,
500268,MANALI PETRO,B ,Q,16.30,16.65,15.80,15.90,15.90,16.30,372,71410,1153301.00,
500271,MAX INDIA   ,A ,Q,405.00,405.00,379.35,383.25,383.25,394.65,2756,34342,13511919.00,
500277,MID INDIA IN,T ,Q,2.62,2.62,2.62,2.62,2.62,2.75,2,2500,6550.00,
500279,MIRC ELECT  ,B ,Q,9.30,9.45,8.85,9.11,9.11,9.28,215,25823,235412.00,
500280,CENTURY ENKA,B ,Q,166.00,170.70,162.00,163.85,163.85,165.80,745,22321,3705503.00,
500284,LORDS CHLORO,T ,Q,14.10,15.54,14.10,14.25,14.25,14.80,12,150,2211.00,
500285,SPICEJET LTD,B ,Q,14.50,15.90,13.90,15.25,15.25,15.95,42519,21960861,329528197.00,
500288,MOREPEN LAB.,B ,Q,9.79,9.94,9.62,9.83,9.83,9.77,644,179595,1757729.00,
500290,MRF LTD.    ,A ,Q,38178.05,38610.00,37443.95,37913.00,37913.00,38054.15,2688,2617,99685462.00,
500292,HEIDEL CEM  ,B ,Q,90.45,90.55,86.10,86.55,86.55,89.65,5725,136347,11961892.00,
500294,NCC         ,A ,Q,80.60,82.20,76.00,76.35,76.35,80.10,19438,1790356,141258989.00,
500295,SSLT        ,A ,Q,240.70,241.50,232.10,233.00,233.00,241.70,6806,307800,72654300.00,
500296,NAHAR SPG.  ,B ,Q,105.80,106.40,100.80,101.55,101.55,106.15,1119,36195,3735479.00,
500298,NAT.PEROXIDE,B ,Q,726.95,738.95,695.00,703.10,703.10,713.55,1063,18331,13130582.00,
500300,GRASIM IND. ,A ,Q,3480.00,3506.05,3411.25,3439.55,3439.55,3482.95,671,3101,10714018.00,
500301,NEPC INDIA  ,T ,Q,2.87,3.00,2.87,3.00,3.00,2.86,111,72036,214618.00,
500302,PEL         ,A ,Q,840.90,871.00,818.30,830.80,830.80,836.10,1787,10853,9176038.00,
500303,ADI BIR NUVO,A ,Q,1772.80,1787.00,1751.55,1765.95,1765.95,1767.00,990,6648,11769103.00,
500304,NIIT LTD.   ,B ,Q,55.80,57.00,53.80,54.85,54.85,55.05,4541,481786,26597526.00,
500306,JAYKAY      ,B ,Q,3.45,4.10,3.45,3.55,3.54,3.77,76,4525,16620.00,
500307,NIRLON      ,B ,Q,182.10,188.40,178.00,186.40,186.40,183.25,2229,272749,50050996.00,
500312,ONGC CORPN  ,A ,Q,365.50,372.00,363.90,368.15,368.15,365.85,10159,349139,128525347.00,
500313,OIL COUNTRY ,B ,Q,40.90,41.00,39.10,39.80,39.45,40.90,382,14771,592132.00,
500314,ORIENT HOTEL,B ,Q,28.35,28.35,25.70,25.70,25.70,26.80,119,28367,739565.00,
500315,ORINTAL BANK,A ,Q,314.00,325.90,312.40,318.75,318.75,314.40,7097,317631,101767872.00,
500317,OSWAL AGRO. ,B ,Q,16.50,17.20,16.20,16.35,16.35,16.50,246,21978,364023.00,
500318,OSWAL SPG(P),T ,Q,1.79,1.79,1.71,1.78,1.78,1.79,79,10694,18412.00,
500322,PANYAM CEMEN,B ,Q,35.00,35.00,32.95,32.95,32.95,33.60,4,20,679.00,
500325,RELIANCE    ,A ,Q,962.30,962.90,942.60,945.05,945.05,957.70,12601,241942,230512414.00,
500327,PEACOCK IND.,B ,Q,18.40,21.50,17.95,18.15,18.30,18.10,561,62133,1216236.00,
500329,PENTAMED.G  ,B ,Q,1.34,1.48,1.18,1.39,1.39,1.24,1399,404951,549311.00,
500330,RAYMOND     ,A ,Q,563.00,578.90,548.10,563.35,563.35,560.80,6918,117746,66753736.00,
500331,PIDILITE    ,A ,Q,480.90,497.70,477.60,484.55,484.55,478.80,4809,83379,40836081.00,
500333,PIX TRANS   ,B ,Q,65.35,66.95,62.50,63.40,63.40,64.20,295,21214,1348633.00,
500335,BIRLA CORPN.,B ,Q,459.10,474.60,459.10,466.10,466.20,460.10,480,4533,2121135.00,
500336,SURYA ROSHNI,B ,Q,113.00,118.00,112.15,113.85,113.85,112.45,7591,358399,41211659.00,
500337,PRIME SECUR.,B ,Q,6.92,7.20,6.91,6.96,6.91,7.24,26,3800,26674.00,
500338,PRISM CEMENT,B ,Q,81.00,85.00,80.00,83.40,83.40,79.45,6547,404289,33651429.00,
500339,RAIN        ,B ,Q,46.95,47.30,45.10,46.00,46.00,46.80,550,50155,2317514.00,
500343,PUDUMJEE    ,B ,Q,16.00,16.00,15.30,15.30,15.30,15.55,39,5100,79087.00,
500346,PUN.COMMUNI.,B ,Q,75.80,75.80,68.20,70.45,70.65,71.95,36,407,28106.00,
500350,RSWM  LTD   ,B ,Q,197.00,197.00,191.25,192.65,193.25,194.75,403,16277,3170769.00,
500354,RAJSH.SUGAR ,B ,Q,23.10,23.70,22.55,23.15,23.10,23.80,49,1361,31308.00,
500355,RALLIS INDIA,A ,Q,220.40,221.55,213.55,214.45,214.45,215.15,2499,57220,12453720.00,
500356,RAMANEWS    ,B ,Q,7.80,8.10,7.50,7.79,7.79,7.81,74,26243,206669.00,
500357,RAMA PAPER  ,B ,Q,9.20,9.22,9.20,9.21,9.21,10.00,10,650,5986.00,
500358,RAMA PETRO  ,B ,Q,5.35,5.35,5.35,5.35,5.35,5.10,2,25,133.00,
500359,RANBAXY LAB.,A ,Q,622.00,638.80,618.25,625.20,625.20,618.45,7039,178119,112217576.00,
500360,RAPICUT CARB,B ,Q,44.30,46.00,44.30,46.00,46.00,46.00,8,450,20275.00,
500365,RMGALLOY    ,B ,Q,4.06,4.75,4.06,4.15,4.15,4.31,27,1601,7294.00,
500366,ROLTA (I)   ,B ,Q,105.50,106.70,102.90,103.80,103.80,105.85,4622,219719,23001327.00,
500367,RUBFILA INT.,B ,Q,45.05,45.90,44.80,44.90,44.90,45.95,186,28995,1305200.00,
500368,RUCHI SOYA  ,B ,Q,37.00,37.55,37.00,37.10,37.05,37.25,308,27190,1011220.00,
500370,SALORA INT. ,B ,Q,29.55,37.00,29.55,36.25,36.25,35.25,26,1184,38768.00,
500371,SAMTEL IND. ,T ,Q,5.69,6.26,5.69,6.24,6.24,5.98,12,760,4648.00,
500372,SAMTEL COL  ,B ,Q,1.66,1.71,1.64,1.65,1.65,1.63,25,8605,14359.00,
500378,JINDAL SAW  ,B ,Q,112.40,113.90,106.05,108.15,108.15,112.15,13406,980658,108120248.00,
500380,JK LAKSHMI  ,A ,Q,379.00,383.40,375.60,381.45,381.45,380.45,1281,25854,9801754.00,
500387,SHREE CEMENT,A ,Q,9273.70,9479.85,9188.00,9266.90,9266.90,9191.35,661,939,8762759.00,
500388,SHREE KRISHN,T ,Q,12.00,12.18,12.00,12.18,12.18,11.60,4,200,2418.00,
500390,REL INFRA   ,A ,Q,589.00,593.45,570.00,572.50,572.50,589.00,13913,373810,217161601.00,
500399,STEELCO GUJ.,B ,Q,5.30,6.50,5.30,6.24,6.07,6.24,52,2244,13481.00,
500400,TATA POWER  ,A ,Q,88.40,91.10,88.40,89.15,89.15,89.25,2736,258372,23210564.00,
500402,SPMLINFRA   ,B ,Q,90.25,93.75,86.00,90.55,90.05,87.55,636,15278,1387049.00,
500403,SUNDARAM FAS,B ,Q,190.25,198.60,189.45,192.55,192.55,189.95,1622,42191,8220413.00,
500404,SUNFLAG IRON,B ,Q,28.40,28.50,27.80,27.90,27.90,27.90,325,31862,898402.00,
500405,SUPREME PET ,B ,Q,75.00,76.00,71.50,71.95,71.95,72.95,430,17876,1298327.00,
500407,SWARAJ ENGIN,B ,Q,940.00,945.00,929.00,934.85,932.10,940.90,266,900,842387.00,
500408,TATA ELXSI  ,A ,Q,620.00,621.30,602.00,609.35,609.35,619.00,2000,28149,17206449.00,
500410,ACC LTD     ,A ,Q,1501.00,1515.00,1466.25,1477.60,1477.60,1497.80,2650,28572,42745852.00,
500411,THERMAX     ,A ,Q,1096.00,1131.80,1059.25,1076.90,1076.90,1064.20,3675,24721,27300827.00,
500412,THIRUMALAI  ,B ,Q,102.75,103.00,99.70,101.05,100.25,101.60,240,9979,1012383.00,
500413,THOMAS COOK ,B ,Q,173.10,173.10,163.05,164.05,164.05,169.40,1393,36722,6136006.00,
500414,TIMEX GROUP ,B ,Q,15.15,15.55,14.50,14.75,14.75,15.05,213,25460,378277.00,
500418,TOKYO PLAST ,B ,Q,36.40,37.35,35.60,36.00,36.00,37.65,77,2732,99107.00,
500420,TORRENT PHAR,A ,Q,1115.00,1115.00,1044.70,1054.15,1054.15,1120.50,2636,14890,16004301.00,
500422,TRANSCHEM   ,B ,Q,19.50,19.50,18.90,18.90,18.90,19.50,14,500,9570.00,
500425,AMBUJA CEME ,A ,Q,239.00,239.75,215.00,231.25,231.25,236.95,4906,246418,57679015.00,
500429,UNIPHOS ENT.,B ,Q,27.25,27.40,27.00,27.40,27.40,27.55,31,1135,30840.00,
500439,VARD HOLDNG ,B ,Q,720.00,766.90,720.00,763.00,763.00,755.00,8,202,149529.00,
500440,HINDALCO    ,A ,Q,164.50,164.75,157.50,159.15,159.15,163.25,10869,653742,104861716.00,
500444,WEST COAST  ,B ,Q,60.25,62.10,59.40,59.55,59.55,60.15,1123,67924,4128414.00,
500449,HIND.ORG.CHM,B ,Q,21.90,24.70,21.20,24.25,24.25,22.65,1425,150987,3602920.00,
500450,MPIL CORP L ,B ,Q,58.85,58.85,58.85,58.85,58.85,58.85,2,20,1177.00,
500456,PAS.ACRYLON ,B ,Q,16.05,17.10,15.55,16.30,16.30,16.70,296,115685,1923966.00,
500458,PHIL CORPN. ,T ,Q,2.60,2.60,2.55,2.55,2.55,2.68,13,1100,2805.00,
500459,PROCTER &GAM,A ,Q,6095.00,6189.45,5902.30,5924.25,5924.25,6080.80,822,1401,8444132.00,
500460,MUKAND LTD. ,B ,Q,48.90,48.90,47.50,47.80,48.10,48.85,174,12354,592814.00,
500463,AGCNET      ,B ,Q,90.00,90.10,87.00,89.15,90.00,89.75,140,3873,344050.00,
500464,UCAL FUEL   ,B ,Q,137.40,142.80,135.05,135.85,135.85,137.50,1054,26919,3723227.00,
