SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1185.00,1188.55,1160.20,1165.40,1165.40,1169.35,2011,11197,13126694.00,
500003,AEGIS LOGIS ,B ,Q,447.50,454.60,431.50,434.65,434.65,442.65,782,6329,2797962.00,
500008,AMAR RAJA BA,A ,Q,765.00,804.00,763.40,797.20,797.20,757.55,5355,67870,53484129.00,
500009,A.SARABHAI  ,B ,Q,4.15,4.77,4.15,4.50,4.77,4.49,44,3255,14603.00,
500010,HDFC        ,A ,Q,1098.90,1120.00,1098.90,1115.05,1115.05,1098.00,5022,51855,57756638.00,
500012,ANDHRA PETRO,B ,Q,10.60,10.60,10.30,10.44,10.49,10.61,63,6124,64119.00,
500013,ANSAL INFRAS,B ,Q,26.50,26.75,24.80,24.95,24.80,26.15,685,71511,1809458.00,
500014,APPLE FINANC,B ,Q,2.80,3.20,2.80,2.92,2.92,2.89,105,26046,81186.00,
500020,BOM DYEING  ,B ,Q,66.40,67.55,64.30,64.95,64.95,65.80,3451,285086,18895733.00,
500023,ASIANHOTNR  ,B ,Q,120.00,129.95,117.00,122.80,129.95,121.00,32,335,40756.00,
500024,ASSAMCO     ,B ,Q,4.18,4.20,4.10,4.12,4.12,4.08,290,133113,553494.00,
500027,ATUL LTD.   ,A ,Q,1264.00,1349.00,1227.00,1340.00,1340.00,1239.20,3293,21374,28044847.00,
500028,ATV PROJECTS,T ,Q,3.27,3.27,3.11,3.25,3.27,3.27,26,6832,21765.00,
500029,AUTOLITE(I) ,B ,Q,34.50,34.50,33.00,33.80,33.80,33.65,28,1776,58752.00,
500030,AUTORID.FIN ,B ,Q,0.94,0.94,0.94,0.94,0.94,0.97,11,1855,1743.00,
500031,BAJAJ ELECT.,A ,Q,216.30,232.70,214.15,228.35,228.35,215.15,5900,169193,37951889.00,
500032,BAJAJHIND.LT,B ,Q,19.75,19.90,18.60,18.75,18.75,19.45,2471,467233,8978756.00,
500033,FORCE MOTR  ,B ,Q,1100.00,1123.70,1063.00,1077.35,1077.35,1083.80,7796,91047,100449471.00,
500034,BAJFINANCE  ,A ,Q,3325.00,3347.90,3275.50,3316.10,3306.60,3318.50,356,958,3183653.00,
500038,BALRAM.CHINI,A ,Q,58.80,58.90,56.50,57.90,57.90,58.25,2144,111884,6465359.00,
500039,BANCO PROD. ,B ,Q,163.60,167.00,163.50,164.55,164.50,162.15,431,6646,1096723.00,
500040,CENTURY TEXT,A ,Q,508.00,516.10,497.20,501.30,497.20,505.95,4900,79235,40396732.00,
500041,BANNARI AMAN,B ,Q,1150.00,1155.00,1137.00,1144.25,1137.00,1180.00,19,14,16059.00,
500042,BASF INDIA  ,B ,Q,1189.80,1193.95,1158.10,1162.30,1162.30,1159.05,993,4466,5260495.00,
500043,BATA INDIA  ,A ,Q,1285.00,1306.95,1259.15,1273.15,1267.45,1276.15,1890,16168,20787876.00,
500048,BEML LTD    ,A ,Q,719.85,723.70,681.00,688.55,688.55,711.85,5430,70626,49855691.00,
500049,BHARAT ELECT,A ,Q,2831.20,2872.00,2775.10,2789.10,2789.10,2785.30,3772,21745,61409665.00,
500051,BHAG GAS    ,Z ,Q,0.80,0.80,0.80,0.80,0.80,0.82,2,150,120.00,
500052,BHANSALI ENG,B ,Q,14.40,16.25,13.66,13.99,13.99,13.85,22,3508,50392.00,
500055,BHUSH STEEL ,A ,Q,89.00,92.10,89.00,90.40,90.40,89.20,1399,54131,4919570.00,
500057,ABCIL       ,B ,Q,222.35,222.35,215.05,216.85,215.10,216.90,114,2297,501251.00,
500058,BIHAR SPONGE,T ,Q,2.89,3.08,2.89,3.08,3.08,3.04,43,4879,14707.00,
500059,BINANI IND. ,B ,Q,101.75,102.35,99.40,99.85,99.85,99.45,339,11618,1169607.00,
500060,BIRLA ERIC. ,T ,Q,64.55,66.85,64.50,66.85,66.85,63.70,108,5251,347103.00,
500067,BLUE STAR   ,B ,Q,323.80,324.00,312.50,316.70,316.70,318.85,416,3109,986895.00,
500068,DISA INDIA  ,B ,Q,4100.00,4140.00,4050.00,4139.75,4139.75,4130.00,39,147,599728.00,
500069,BNK CAPITAL ,B ,Q,33.70,33.70,32.90,32.90,32.90,30.50,6,14,464.00,
500074,BPL LTD.    ,B ,Q,21.10,22.00,20.75,21.00,21.00,20.80,553,37402,796874.00,
500078,CAMPH.& ALL ,B ,Q,299.10,299.10,288.00,288.50,288.50,295.65,61,882,259626.00,
500083,CENTURY EXT ,B ,Q,2.14,2.14,1.89,1.91,1.95,1.96,352,16228,31034.00,
500084,CESC LTD.   ,A ,Q,627.00,642.20,627.00,634.60,633.30,631.10,2567,21779,13804233.00,
500085,CHAMBAL FERT,B ,Q,61.90,62.40,60.20,60.65,60.65,60.85,1173,72383,4427613.00,
500086,EXIDE IND.  ,A ,Q,172.00,173.90,167.80,169.15,169.15,170.00,4245,293256,50124789.00,
500087,CIPLA LTD.  ,A ,Q,631.60,634.15,616.70,617.60,617.60,625.10,3584,84105,52409811.00,
500089,DIC INDIA   ,B ,Q,377.00,388.00,376.00,377.35,377.35,372.30,262,755,286519.00,
500092,CRISIL LTD  ,A ,Q,1800.60,1889.00,1800.60,1866.55,1889.00,1818.75,672,1582,2933251.00,
500093,CROMPT.GREAV,A ,Q,186.35,190.00,179.60,180.45,180.45,178.55,16773,842983,155123173.00,
500096,DABUR (I)   ,A ,Q,233.30,233.50,226.25,227.85,226.50,231.15,1595,58140,13305839.00,
500097,DALMIASUG   ,B ,Q,22.50,23.45,22.25,22.95,23.00,22.70,82,7351,169132.00,
500101,ARVIND Ltd  ,A ,Q,272.75,278.80,268.00,270.15,270.15,267.65,18300,541349,148228415.00,
500102,BALARPUR IND,B ,Q,15.75,15.90,15.45,15.55,15.55,15.65,921,227993,3577283.00,
500103,BHEL        ,A ,Q,259.90,265.35,257.80,258.85,258.85,257.30,9468,501038,131162371.00,
500104,HIND.PETRO  ,A ,Q,584.00,584.15,568.15,570.85,570.85,576.10,5202,101157,58224403.00,
500106,IFCI LTD    ,A ,Q,36.15,36.60,35.45,35.60,35.60,35.90,2953,587045,21200031.00,
500108,MAHA.TELE   ,B ,Q,26.45,26.85,25.20,25.45,25.45,26.15,2238,434265,11281320.00,
500109,MRPL        ,A ,Q,48.30,50.55,47.70,48.35,48.35,47.25,2753,181046,8886842.00,
500110,CHENNAI PET.,B ,Q,70.10,71.35,69.50,70.15,70.15,68.55,2063,100012,7039785.00,
500111,REL.CAP.    ,A ,Q,491.40,503.00,490.00,493.05,493.05,482.25,28168,719180,357462226.00,
500112,STATE BANK  ,A ,Q,311.40,312.00,303.55,304.25,304.25,307.05,28973,1867671,573529373.00,
500113,STEEL AUTH. ,A ,Q,80.30,83.25,79.45,81.95,81.95,79.20,6746,789164,64273233.00,
500114,TITAN       ,A ,Q,382.80,384.00,373.75,376.20,376.20,377.35,3616,76339,28899979.00,
500116,IDBI BANK L ,A ,Q,68.90,69.10,67.55,68.00,68.00,67.75,4951,458121,31296316.00,
500117,DCW LTD.    ,B ,Q,18.30,18.85,17.70,18.00,18.00,18.05,2016,344225,6320877.00,
500119,DHAMPUR SUGA,B ,Q,45.10,45.10,43.20,43.30,43.30,44.60,192,6310,275633.00,
500120,DIAMINES&CHM,B ,Q,34.75,34.75,31.35,31.35,31.35,33.65,13,835,27225.00,
500123,ELANTAS     ,B ,Q,1020.00,1020.00,986.00,989.45,993.00,998.60,218,1492,1490960.00,
500124,DR.REDDY'S  ,A ,Q,3178.50,3221.00,3171.00,3198.65,3191.05,3150.50,4014,22780,72961158.00,
500125,E.I.D.PAR   ,A ,Q,200.95,204.50,199.00,200.20,199.00,198.95,1199,18667,3751948.00,
500126,MERCK LTD   ,B ,Q,808.00,824.00,802.00,804.30,802.00,802.45,798,5605,4555410.00,
500128,ELEC.CASTING,B ,Q,18.40,19.30,18.40,18.80,18.80,18.60,851,113104,2142491.00,
500132,EMPEE SUGARS,B ,Q,3.87,4.00,3.82,3.88,3.85,4.14,17,7000,27195.00,
500133,ESAB INDIA  ,B ,Q,650.00,660.00,636.15,643.30,636.15,643.15,67,146,94909.00,
500134,ESSAR OIL   ,A ,Q,113.90,114.70,108.10,109.95,109.95,111.20,3971,281420,31590149.00,
500135,ESSEL PROP  ,B ,Q,129.00,129.00,123.30,124.70,126.00,127.05,966,27441,3422325.00,
500136,ESTER INDUS.,B ,Q,19.90,19.90,19.20,19.50,19.50,19.00,130,22791,445921.00,
500139,FEDDER.LLYOD,B ,Q,68.15,71.75,67.50,69.50,69.00,67.50,1636,67692,4743553.00,
500141,FERRO ALLOYS,B ,Q,6.70,7.00,6.30,6.45,6.45,6.87,72,11144,73767.00,
500142,FGP LTD.    ,B ,Q,2.25,2.25,2.25,2.25,2.25,2.35,2,50,112.00,
500144,FINOL. CABLE,A ,Q,246.00,278.95,246.00,265.15,265.15,245.90,5283,161207,42573750.00,
500147,CMI FPE     ,B ,Q,431.90,467.95,431.90,460.70,460.05,436.25,87,699,319219.00,
500148,UFLEX LTD   ,B ,Q,154.20,157.25,151.05,152.00,152.00,152.00,2405,86197,13289225.00,
500150,FOSECO INDIA,B ,Q,1265.00,1289.55,1230.00,1246.90,1231.00,1251.15,335,1287,1624212.00,
500151,GOLDEN TOB  ,B ,Q,36.10,38.00,36.10,37.05,37.05,36.75,56,7220,263297.00,
500153,GANESH BENZO,B ,Q,5.99,6.79,5.45,6.72,6.77,5.97,115,44953,279342.00,
500155,GARDEN SILK ,B ,Q,31.75,34.00,30.60,31.00,31.00,30.40,113,8501,269022.00,
500159,METROGLOBL  ,B ,Q,66.65,70.75,66.65,70.75,70.75,67.00,4,101,7141.00,
500160,GTL LTD.    ,B ,Q,17.00,17.20,16.00,16.25,16.25,16.65,461,66129,1095989.00,
500163,GODFREY PH  ,B ,Q,583.95,587.80,579.95,581.50,584.00,578.25,264,2237,1300677.00,
500164,GODREJ IND  ,A ,Q,279.05,283.95,278.70,281.20,281.20,276.20,2212,44855,12622376.00,
500165,KANSAI NERO ,B ,Q,1920.00,1935.00,1915.00,1932.55,1935.00,1924.70,188,294,566999.00,
500166,GOODRICKE   ,B ,Q,160.95,160.95,155.65,156.70,156.70,158.05,452,11773,1856252.00,
500168,GOODYEAR (I),B ,Q,623.80,640.55,611.00,630.05,630.00,610.85,1837,53435,33748439.00,
500170,GTN INDUS   ,B ,Q,12.40,12.40,11.50,12.40,12.40,11.61,10,601,6958.00,
500171,GHCL LTD    ,B ,Q,75.00,76.85,73.65,75.20,75.20,73.20,1122,50455,3819596.00,
500173,GUJ.FLOURO  ,B ,Q,730.00,737.55,720.10,732.55,720.10,724.35,345,1570,1146786.00,
500174,GUJ.LEASE   ,B ,Q,2.46,2.46,2.31,2.31,2.31,2.35,12,2600,6178.00,
500179,HCL INFOSYS ,B ,Q,49.50,50.60,44.45,44.90,44.90,49.00,8283,714865,34349273.00,
500180,HDFC BANK   ,A ,Q,943.55,949.00,932.25,940.80,940.80,934.05,4973,114506,107655123.00,
500182,HEROMOTOCO  ,A ,Q,3090.00,3147.10,3041.30,3063.30,3063.30,3067.05,3662,28496,88433702.00,
500183,HIMACHAL FUT,B ,Q,18.15,18.40,17.30,17.40,17.40,17.85,3361,1532153,27359095.00,
500184,HIMADRI CHEM,B ,Q,25.85,26.40,23.70,24.20,24.20,25.10,120,7187,183072.00,
500185,HIND.CONSTN.,A ,Q,29.30,30.35,28.35,28.65,28.65,28.95,5596,971127,28660318.00,
500186,HIND.OIL EXP,B ,Q,34.55,35.80,32.50,33.20,33.20,34.55,3232,333441,11424930.00,
500187,HSIL        ,B ,Q,365.00,371.00,359.60,362.15,360.05,365.50,859,7812,2862625.00,
500188,HINDUS.ZI   ,A ,Q,165.00,165.90,163.55,165.10,165.10,164.20,2362,91098,15019006.00,
500189,HINDUJA VENT,B ,Q,318.00,319.20,316.00,318.05,318.00,316.60,136,3328,1058148.00,
500191,HMT LTD.    ,B ,Q,47.40,47.95,45.00,45.25,45.25,46.55,2136,141637,6571134.00,
500192,PRAG BOSIMI ,T ,Q,6.50,7.13,6.50,6.51,6.89,6.81,54,8062,52798.00,
500193,HOTEL LEELA.,B ,Q,20.90,21.65,20.90,21.15,21.15,20.75,822,103718,2212791.00,
500199,I.G.PETRO   ,B ,Q,55.00,57.75,55.00,55.95,55.95,53.70,109,4395,246213.00,
500201,IND.GLYCOLS ,B ,Q,105.00,107.55,102.50,103.20,103.20,101.60,2551,64996,6833828.00,
500206,MARGO FIN   ,T ,Q,5.10,5.25,5.10,5.25,5.25,5.20,36,3583,18639.00,
500207,INDO RAMA   ,B ,Q,21.20,21.90,20.50,20.55,20.55,20.60,123,8842,185976.00,
500209,INFOSYS LTD ,A ,Q,1990.20,2007.10,1985.75,2001.90,2001.90,1966.30,11575,1151684,2299189849.00,
500210,INGERSOLL   ,B ,Q,850.00,860.00,820.00,828.15,828.15,835.85,1205,8407,7092893.00,
500211,INSILCO LTD.,T ,Q,24.00,24.10,22.50,22.80,22.80,23.10,121,27032,616873.00,
500213,INTER.TRAVEL,B ,Q,282.00,287.75,275.25,276.75,276.75,275.50,182,4093,1150187.00,
500214,ION EXCHANGE,T ,Q,256.25,256.25,256.25,256.25,256.25,244.05,70,7537,1931356.00,
500215,AGRO TECH FO,B ,Q,590.00,604.95,587.50,595.05,592.00,592.95,217,859,513738.00,
