SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1176.50,1197.95,1162.25,1169.35,1169.35,1163.55,1269,10751,12696224.00,
500003,AEGIS LOGIS ,B ,Q,435.00,448.00,434.00,442.65,442.65,421.50,1278,11719,5158133.00,
500008,AMAR RAJA BA,A ,Q,722.00,760.00,722.00,757.55,759.00,718.80,2731,34391,25812959.00,
500009,A.SARABHAI  ,B ,Q,4.50,4.93,4.12,4.49,4.90,4.49,63,21652,97181.00,
500010,HDFC        ,A ,Q,1099.95,1104.55,1077.15,1098.00,1098.00,1088.15,7018,73604,80167134.00,
500012,ANDHRA PETRO,B ,Q,10.74,10.75,10.27,10.61,10.55,10.25,192,33374,354917.00,
500013,ANSAL INFRAS,B ,Q,26.55,26.70,25.90,26.15,26.15,25.35,362,30445,796615.00,
500014,APPLE FINANC,B ,Q,2.48,2.89,2.45,2.89,2.89,2.41,122,27398,72745.00,
500020,BOM DYEING  ,B ,Q,65.25,66.80,65.00,65.80,65.80,64.00,4082,342149,22524823.00,
500023,ASIANHOTNR  ,B ,Q,116.30,121.00,116.30,121.00,121.00,115.10,8,83,10009.00,
500024,ASSAMCO     ,B ,Q,4.11,4.11,3.97,4.08,4.08,3.95,475,168524,682405.00,
500027,ATUL LTD.   ,A ,Q,1240.05,1265.85,1229.95,1239.20,1239.20,1227.95,526,3483,4359616.00,
500028,ATV PROJECTS,T ,Q,3.27,3.27,3.27,3.27,3.27,3.13,3,100,327.00,
500029,AUTOLITE(I) ,B ,Q,32.05,34.05,32.00,33.65,33.65,31.00,26,2605,86325.00,
500030,AUTORID.FIN ,B ,Q,0.95,0.97,0.95,0.97,0.97,0.99,10,1302,1242.00,
500031,BAJAJ ELECT.,A ,Q,208.00,216.50,208.00,215.15,215.15,206.10,2762,62627,13390896.00,
500032,BAJAJHIND.LT,B ,Q,19.25,19.75,19.25,19.45,19.45,18.50,2098,454609,8856703.00,
500033,FORCE MOTR  ,B ,Q,1040.00,1095.00,1040.00,1083.80,1083.80,1008.15,10100,114320,122303809.00,
500034,BAJFINANCE  ,A ,Q,3249.95,3361.45,3230.85,3318.50,3318.50,3190.65,964,2410,8043496.00,
500038,BALRAM.CHINI,A ,Q,59.00,59.35,57.35,58.25,58.25,56.30,2266,126186,7354945.00,
500039,BANCO PROD. ,B ,Q,158.00,165.00,156.05,162.15,162.15,153.55,744,12890,2060111.00,
500040,CENTURY TEXT,A ,Q,490.00,510.00,490.00,505.95,505.95,484.35,4070,72311,36341846.00,
500042,BASF INDIA  ,B ,Q,1174.00,1195.20,1155.00,1159.05,1159.05,1152.40,993,5902,6889084.00,
500043,BATA INDIA  ,A ,Q,1274.10,1289.05,1250.00,1276.15,1276.15,1260.40,2235,14730,18705447.00,
500048,BEML LTD    ,A ,Q,703.85,724.00,700.00,711.85,711.85,685.95,5318,71315,50869611.00,
500049,BHARAT ELECT,A ,Q,2700.00,2799.55,2700.00,2785.30,2785.30,2642.65,4519,23873,66128979.00,
500052,BHANSALI ENG,B ,Q,13.01,13.90,13.01,13.85,13.85,12.70,13,2310,31881.00,
500055,BHUSH STEEL ,A ,Q,90.00,91.60,88.10,89.20,89.20,86.75,1532,56072,5018327.00,
500057,ABCIL       ,B ,Q,200.00,224.95,200.00,216.90,216.90,208.15,194,1192,256873.00,
500058,BIHAR SPONGE,T ,Q,2.85,3.05,2.85,3.04,3.04,2.99,48,5850,17529.00,
500059,BINANI IND. ,B ,Q,97.50,100.95,97.00,99.45,100.60,96.25,796,28532,2823509.00,
500060,BIRLA ERIC. ,T ,Q,63.00,65.00,63.00,63.70,63.70,62.15,73,3472,222772.00,
500067,BLUE STAR   ,B ,Q,305.25,325.70,301.00,318.85,315.05,301.15,752,5530,1715187.00,
500068,DISA INDIA  ,B ,Q,4171.00,4171.00,4080.00,4130.00,4130.00,4167.90,16,42,173915.00,
500069,BNK CAPITAL ,B ,Q,30.40,30.50,30.40,30.50,30.50,27.50,6,550,16745.00,
500074,BPL LTD.    ,B ,Q,19.60,21.20,19.60,20.80,20.70,19.55,615,25507,526517.00,
500078,CAMPH.& ALL ,B ,Q,292.00,299.00,285.30,295.65,299.00,284.30,100,2638,768490.00,
500083,CENTURY EXT ,B ,Q,1.95,2.10,1.95,1.96,2.02,1.98,539,11354,22256.00,
500084,CESC LTD.   ,A ,Q,617.00,640.00,613.00,631.10,631.10,609.95,3208,27531,17216226.00,
500085,CHAMBAL FERT,B ,Q,61.00,61.50,60.60,60.85,60.85,59.70,1985,43701,2669863.00,
500086,EXIDE IND.  ,A ,Q,162.95,172.70,162.95,170.00,170.00,161.20,6757,337124,56860046.00,
500087,CIPLA LTD.  ,A ,Q,606.00,628.00,606.00,625.10,625.10,605.25,5891,110740,68734995.00,
500089,DIC INDIA   ,B ,Q,366.00,380.00,366.00,372.30,370.10,363.00,82,242,89974.00,
500092,CRISIL LTD  ,A ,Q,1793.90,1835.00,1793.90,1818.75,1824.00,1812.00,242,491,894050.00,
500093,CROMPT.GREAV,A ,Q,172.35,179.50,172.35,178.55,178.55,170.75,8888,404767,71749525.00,
500096,DABUR (I)   ,A ,Q,228.00,237.75,224.75,231.15,231.35,219.25,4330,143237,33234281.00,
500097,DALMIASUG   ,B ,Q,22.05,23.25,22.05,22.70,22.70,22.25,57,1395,31967.00,
