SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1284.00,1290.00,1255.15,1260.05,1263.00,1277.50,1658,9783,12416651.00,
500003,AEGIS LOGIS ,B ,Q,431.00,437.40,420.15,428.45,422.50,430.90,762,8650,3719310.00,
500008,AMAR RAJA BA,A ,Q,818.50,819.75,787.00,814.40,814.40,790.10,2490,28422,22956137.00,
500009,A.SARABHAI  ,B ,Q,3.75,4.80,3.75,4.62,4.46,4.66,40,8338,37569.00,
500010,HDFC        ,A ,Q,1104.65,1115.15,1096.45,1100.05,1100.05,1102.45,9496,110656,122356288.00,
500012,ANDHRA PETRO,B ,Q,10.31,10.60,9.81,10.19,10.10,10.45,299,71173,719066.00,
500013,ANSAL INFRAS,B ,Q,25.50,25.65,24.55,25.00,25.00,25.00,222,25329,635483.00,
500014,APPLE FINANC,B ,Q,2.26,2.45,2.25,2.42,2.45,2.42,54,9172,21612.00,
500020,BOM DYEING  ,B ,Q,64.55,64.90,62.75,63.65,63.65,64.35,2746,233443,14892697.00,
500023,ASIANHOTNR  ,B ,Q,134.85,134.85,129.00,131.70,131.95,129.00,12,37,4898.00,
500024,ASSAMCO     ,B ,Q,4.77,5.00,4.68,4.81,4.88,4.77,625,268641,1312020.00,
500027,ATUL LTD.   ,A ,Q,1311.50,1325.00,1300.00,1315.30,1315.30,1295.40,607,3486,4579362.00,
500028,ATV PROJECTS,T ,Q,3.01,3.01,2.78,2.80,2.80,2.88,10,540,1565.00,
500029,AUTOLITE(I) ,B ,Q,33.00,34.00,33.00,34.00,34.00,33.90,14,700,23480.00,
500030,AUTORID.FIN ,B ,Q,0.61,0.63,0.61,0.63,0.63,0.62,6,705,444.00,
500031,BAJAJ ELECT.,A ,Q,232.70,234.95,227.70,230.65,230.65,231.90,2257,56263,13012437.00,
500032,BAJAJHIND.LT,B ,Q,18.70,19.30,18.50,18.60,18.60,18.85,1829,608752,11437851.00,
500033,FORCE MOTR  ,B ,Q,1144.00,1183.00,1138.05,1162.35,1162.35,1144.00,9241,116701,135491345.00,
500034,BAJFINANCE  ,A ,Q,3420.00,3510.40,3419.35,3488.95,3488.95,3425.75,734,10817,37331666.00,
500038,BALRAM.CHINI,A ,Q,61.50,61.70,59.20,61.35,61.35,60.60,1193,72643,4424705.00,
500039,BANCO PROD. ,B ,Q,154.50,156.35,147.60,149.85,150.40,154.50,881,19488,2961050.00,
500040,CENTURY TEXT,A ,Q,512.00,519.00,499.00,512.90,519.00,513.65,4170,102751,52284060.00,
500041,BANNARI AMAN,B ,Q,1170.00,1170.00,1150.00,1170.00,1170.00,1150.10,12,57,65991.00,
500042,BASF INDIA  ,B ,Q,1260.05,1286.00,1246.65,1265.55,1265.55,1261.50,753,3425,4342137.00,
500043,BATA INDIA  ,A ,Q,1280.00,1298.00,1267.00,1285.95,1285.95,1274.90,1297,12152,15584547.00,
500048,BEML LTD    ,A ,Q,760.00,802.70,760.00,791.25,791.25,758.65,20792,299599,235656707.00,
500049,BHARAT ELECT,A ,Q,2844.80,3279.00,2844.80,3216.90,3216.90,2825.30,31667,159209,493201857.00,
500051,BHAG GAS    ,Z ,Q,1.00,1.00,1.00,1.00,1.00,1.00,2,117,117.00,
