SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
935000,1075MFL16D  ,F ,D,1048.00,1049.98,1040.00,1040.00,1040.00,1039.67,12,870,904979.00,
935008,0MFL16H     ,F ,D,1070.00,1070.00,1070.00,1070.00,1070.00,1011.10,2,20,21400.00,
935010,0MFL17I     ,F ,D,1080.00,1080.00,1080.00,1080.00,1080.00,1045.00,2,27,29160.00,
935020,0MFL2015    ,F ,D,1053.05,1053.05,1053.05,1053.05,1053.05,1052.00,2,50,52652.00,
935040,0MFL2020    ,F ,D,1005.00,1010.00,1005.00,1010.00,1010.00,1050.00,8,200,201600.00,
935044,1075SCUF17C ,F ,D,1049.00,1049.12,1049.00,1049.12,1049.12,1039.46,8,144,151061.00,
935046,1085SCUF19  ,F ,D,1096.90,1096.90,1096.48,1096.49,1096.49,1088.98,7,150,164514.00,
935050,0SCUF17     ,F ,D,1051.90,1051.90,1051.90,1051.90,1051.90,1051.00,2,20,21038.00,
935052,0SCUF19     ,F ,D,1051.85,1051.85,1050.00,1050.00,1050.00,1026.00,4,47,49409.00,
935088,12ECL20I    ,F ,D,1040.01,1040.99,1038.00,1039.47,1038.00,1037.51,42,697,724795.00,
935094,1025MFL16B  ,F ,D,974.00,979.00,974.00,979.00,979.00,974.99,11,132,128943.00,
935128,985STFC17   ,F ,D,1029.00,1030.00,1029.00,1030.00,1030.00,1021.00,4,30,30890.00,
935136,971STFC21   ,F ,D,1021.00,1021.00,1021.00,1021.00,1021.00,1020.02,2,40,40840.00,
935144,1125MFL16   ,F ,D,996.05,996.05,996.05,996.05,996.05,996.00,4,20,19921.00,
935146,1175MFL17II ,F ,D,996.00,996.00,996.00,996.00,996.00,995.90,2,10,9960.00,
935156,1075MFL15B  ,F ,D,1005.70,1006.00,1000.00,1006.00,1006.00,1005.70,6,29,29088.00,
935196,1275DSK2021 ,F ,D,5061.01,5061.01,5061.01,5061.01,5061.01,5080.40,2,10,50610.00,
935200,105MFL17    ,F ,D,960.00,965.00,960.00,965.00,965.00,960.27,8,50,48200.00,
935210,0MFL2015B   ,F ,D,1002.00,1002.00,1002.00,1002.00,1002.00,1002.15,8,10,10020.00,
935220,0MFL15A     ,F ,D,978.00,980.00,978.00,980.00,980.00,978.00,10,149,145900.00,
935228,115MFL17E   ,F ,D,986.99,986.99,975.00,980.00,980.00,980.00,16,160,156776.00,
935232,0MFL2017G   ,F ,D,946.25,946.25,946.25,946.25,946.25,946.12,2,10,9462.00,
