SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500207,INDO RAMA   ,B ,Q,26.00,26.00,21.30,21.40,21.50,22.65,80,9464,206134.00,
500209,INFOSYS LTD ,A ,Q,1985.00,1986.00,1952.55,1964.80,1964.80,1968.60,16670,169508,333634808.00,
500210,INGERSOLL   ,B ,Q,893.45,896.90,850.00,859.10,859.10,886.25,2061,14093,12246808.00,
500211,INSILCO LTD.,T ,Q,22.40,23.50,22.30,22.30,22.30,23.45,132,34778,779141.00,
500213,INTER.TRAVEL,B ,Q,299.00,302.95,284.25,285.90,285.90,299.40,584,20520,5987631.00,
500214,ION EXCHANGE,T ,Q,250.00,253.00,243.05,246.30,248.50,255.80,318,14872,3677265.00,
500215,AGRO TECH FO,B ,Q,594.20,608.80,593.30,598.50,598.50,595.20,478,2815,1690250.00,
500219,JAIN IRRIG  ,A ,Q,80.30,81.70,78.60,78.95,78.95,80.30,4362,464782,37031095.00,
500220,JASCH INDUST,B ,Q,18.30,18.30,16.10,17.10,17.10,17.15,12,332,5502.00,
500222,JCT ELECTRON,B ,Q,0.78,0.78,0.56,0.60,0.63,0.67,374,42641,28317.00,
500223,JCT LTD     ,B ,Q,4.00,4.05,3.83,3.85,3.87,3.93,252,214979,840803.00,
500227,JINDAL POLYF,B ,Q,306.00,315.00,300.00,301.70,301.70,307.70,3174,77369,23825515.00,
500228,JSWSL       ,A ,Q,1121.70,1131.60,1102.00,1108.05,1108.05,1133.00,3590,41671,46505733.00,
500231,UMANG DAIR  ,B ,Q,55.00,55.95,54.10,54.30,54.15,55.25,73,2825,155565.00,
500233,KAJARIA CER.,A ,Q,586.00,594.00,581.30,585.10,589.80,588.75,225,1347,790514.00,
500234,KAKATIYA CEM,B ,Q,108.15,111.00,108.10,108.75,108.10,110.30,75,823,89765.00,
500235,KALYANI STEL,B ,Q,154.50,156.15,151.25,152.00,152.00,155.95,1240,39242,6020823.00,
500236,KANELIND    ,B ,Q,8.10,9.10,7.85,8.12,7.85,8.72,146,38243,311369.00,
500238,WHIRLPOOL   ,B ,Q,612.70,639.60,610.20,620.85,620.85,609.90,2991,35636,22229814.00,
500239,KG DENIM    ,B ,Q,15.50,15.75,14.75,15.05,15.40,15.70,102,31880,491181.00,
500240,KINETIC ENG.,B ,Q,49.40,49.40,47.00,48.30,47.95,48.65,151,8515,410126.00,
500241,KIRL.BROS.  ,B ,Q,225.00,227.50,220.00,220.20,220.05,223.05,41,437,98331.00,
500243,KIRL INDUS  ,B ,Q,638.95,638.95,622.00,624.85,622.00,642.00,43,532,332972.00,
500245,KIRL.FERROUS,B ,Q,70.50,72.40,69.10,69.50,69.50,69.85,2603,402364,28501497.00,
500246,ENVAIN ELECT,B ,Q,22.80,22.80,21.70,21.70,21.70,22.80,4,200,4450.00,
500247,KOTAK MAH.BK,A ,Q,1244.00,1244.00,1223.25,1228.60,1228.60,1244.00,2813,37939,46755184.00,
500248,MAVI IND    ,T ,Q,17.00,17.00,17.00,17.00,17.00,17.85,2,1,17.00,
500249,KSB PUMPS   ,B ,Q,587.25,587.25,554.80,573.25,573.25,579.15,699,4910,2808959.00,
500250,L.G.BALKRISH,B ,Q,639.00,640.00,625.10,629.15,629.95,635.65,244,1768,1118015.00,
500251,TRENT LTD.  ,A ,Q,1528.00,1528.00,1502.05,1514.75,1506.00,1526.75,418,1388,2104992.00,
500252,LAKSHMI MACH,A ,Q,4136.90,4137.00,4030.00,4042.25,4042.25,4115.60,566,7327,30189615.00,
500253,LIC HOUS.FIN,A ,Q,438.25,439.00,429.85,433.15,433.15,436.10,5788,184418,80142163.00,
500254,UTTAMVALUE  ,B ,Q,6.73,6.73,6.50,6.56,6.56,6.66,101,12404,81424.00,
500255,LML LTD.    ,B ,Q,9.75,9.79,8.78,8.96,8.96,9.57,904,179141,1657507.00,
500256,LOK.HOUS&CON,T ,Q,12.35,12.64,11.88,12.00,12.00,12.50,244,197369,2354917.00,
500257,LUPIN LTD.  ,A ,Q,1452.10,1467.00,1420.65,1432.25,1432.25,1457.15,3322,38941,56163604.00,
500259,LYKA LABS   ,B ,Q,28.45,28.65,26.60,26.90,26.60,27.95,229,50357,1372081.00,
500260,RAMCOCEM    ,A ,Q,326.85,330.95,325.00,328.95,328.95,324.85,417,15373,5061621.00,
500264,MAFATLAL IND,B ,Q,151.05,153.00,148.00,148.70,149.85,152.65,127,7918,1187481.00,
500265,MAH.SEAMLESS,B ,Q,277.35,283.00,272.10,273.20,273.25,276.15,954,16314,4517425.00,
500266,MAH.SCOOTER ,B ,Q,995.00,1040.00,995.00,1034.45,1039.00,1007.20,569,1444,1489309.00,
500267,MAJESTIC AUT,B ,Q,90.50,90.50,85.00,86.50,86.50,89.15,71,2862,248981.00,
500268,MANALI PETRO,B ,Q,16.00,16.00,15.30,15.40,15.40,15.90,1000,176710,2756737.00,
500271,MAX INDIA   ,A ,Q,398.00,402.15,384.45,388.55,388.55,383.25,7205,120859,47793662.00,
500277,MID INDIA IN,T ,Q,2.62,2.70,2.62,2.69,2.69,2.62,7,6153,16298.00,
500279,MIRC ELECT  ,B ,Q,9.35,10.40,8.70,9.70,9.70,9.11,3102,548183,5305027.00,
500280,CENTURY ENKA,B ,Q,163.00,166.75,159.35,160.00,160.00,163.85,787,28361,4599037.00,
500285,SPICEJET LTD,B ,Q,14.70,16.90,14.30,15.65,15.65,15.25,38674,21386656,336223584.00,
500288,MOREPEN LAB.,B ,Q,9.84,9.93,9.35,9.44,9.60,9.83,663,254837,2468192.00,
500290,MRF LTD.    ,A ,Q,37899.00,38167.60,36450.00,37033.70,37033.70,37913.00,3760,3661,136380380.00,
500292,HEIDEL CEM  ,B ,Q,87.00,88.25,83.00,83.45,83.55,86.55,1439,102783,8807868.00,
500294,NCC         ,A ,Q,75.75,80.40,75.05,79.40,79.40,76.35,21781,2867014,223569850.00,
500295,SSLT        ,A ,Q,230.50,233.15,219.10,220.80,220.80,233.00,12709,713702,160260402.00,
500296,NAHAR SPG.  ,B ,Q,102.20,103.75,98.50,99.20,99.00,101.55,598,28683,2886746.00,
500298,NAT.PEROXIDE,B ,Q,691.00,718.00,670.05,675.80,675.80,703.10,679,10641,7398316.00,
500300,GRASIM IND. ,A ,Q,3420.00,3420.00,3362.70,3377.55,3377.55,3439.55,714,14386,48904457.00,
500301,NEPC INDIA  ,T ,Q,3.13,3.15,2.85,2.86,2.85,3.00,168,72898,224237.00,
500302,PEL         ,A ,Q,831.95,834.40,806.60,811.65,811.65,830.80,461,1942,1590575.00,
500303,ADI BIR NUVO,A ,Q,1758.10,1790.75,1710.00,1723.60,1723.60,1765.95,1430,9626,16842665.00,
500304,NIIT LTD.   ,B ,Q,54.20,54.85,51.20,52.30,52.30,54.85,3011,325699,17223783.00,
500306,JAYKAY      ,B ,Q,3.82,3.82,3.55,3.64,3.65,3.55,52,7350,26784.00,
500307,NIRLON      ,B ,Q,187.00,194.85,183.80,186.70,186.70,186.40,4345,402786,76610223.00,
500312,ONGC CORPN  ,A ,Q,366.80,367.90,351.00,352.35,352.35,368.15,17289,641438,229124352.00,
500313,OIL COUNTRY ,B ,Q,39.60,40.50,37.95,38.05,38.05,39.80,461,17090,662008.00,
500314,ORIENT HOTEL,B ,Q,26.15,26.15,24.70,25.00,25.00,25.70,34,2441,61388.00,
500315,ORINTAL BANK,A ,Q,317.70,320.40,306.30,308.90,308.90,318.75,4060,156527,49042978.00,
500317,OSWAL AGRO. ,B ,Q,16.80,16.80,15.70,16.35,16.35,16.35,202,27006,436641.00,
500318,OSWAL SPG(P),T ,Q,1.74,1.74,1.70,1.70,1.70,1.78,18,3264,5552.00,
500319,INDIAN SUCRO,T ,Q,8.40,8.40,8.40,8.40,8.40,8.00,2,25,210.00,
500322,PANYAM CEMEN,B ,Q,39.00,39.00,30.00,30.70,30.70,32.95,103,3232,101742.00,
500325,RELIANCE    ,A ,Q,942.40,950.05,931.40,939.30,939.30,945.05,16099,274350,258101133.00,
500327,PEACOCK IND.,B ,Q,18.70,19.95,18.45,18.70,18.85,18.15,133,13117,247462.00,
500329,PENTAMED.G  ,B ,Q,1.31,1.58,1.31,1.46,1.46,1.39,1821,481964,724032.00,
500330,RAYMOND     ,A ,Q,565.30,579.50,545.10,548.85,548.85,563.35,5493,97356,54921708.00,
500331,PIDILITE    ,A ,Q,485.50,496.00,483.55,485.50,485.50,484.55,2619,38697,18917254.00,
500333,PIX TRANS   ,B ,Q,63.00,66.40,61.20,62.15,62.00,63.40,229,11728,739076.00,
500335,BIRLA CORPN.,B ,Q,470.00,471.00,443.00,446.65,446.65,466.10,1331,15757,7098196.00,
500336,SURYA ROSHNI,B ,Q,113.90,117.75,110.50,111.45,111.45,113.85,7331,344253,39480464.00,
500337,PRIME SECUR.,B ,Q,7.75,7.75,6.35,6.97,6.97,6.96,53,24028,166514.00,
500338,PRISM CEMENT,B ,Q,83.95,85.25,77.50,78.30,78.30,83.40,4183,178027,14572466.00,
500339,RAIN        ,B ,Q,46.30,46.40,45.10,45.25,45.20,46.00,481,31620,1445191.00,
500343,PUDUMJEE    ,B ,Q,15.50,15.50,15.00,15.00,15.00,15.30,50,2800,42325.00,
500346,PUN.COMMUNI.,B ,Q,67.00,73.00,67.00,68.60,68.60,70.45,74,1341,92212.00,
500350,RSWM  LTD   ,B ,Q,193.00,194.80,191.05,191.95,193.45,192.65,212,8351,1604213.00,
500354,RAJSH.SUGAR ,B ,Q,23.20,23.20,22.00,22.45,22.50,23.15,57,4127,93496.00,
500355,RALLIS INDIA,A ,Q,215.00,216.90,210.65,212.00,213.35,214.45,903,18855,4022232.00,
500356,RAMANEWS    ,B ,Q,7.56,7.85,7.45,7.49,7.49,7.79,93,12510,94742.00,
500357,RAMA PAPER  ,B ,Q,9.51,10.98,9.51,10.04,9.80,9.21,39,4069,42958.00,
500358,RAMA PETRO  ,B ,Q,5.61,5.61,5.61,5.61,5.61,5.35,3,500,2805.00,
500359,RANBAXY LAB.,A ,Q,648.00,652.50,638.10,647.00,647.00,625.20,13906,335527,216445626.00,
500360,RAPICUT CARB,B ,Q,45.00,46.45,43.20,45.90,45.90,46.00,66,3617,162855.00,
500365,RMGALLOY    ,B ,Q,4.00,4.70,4.00,4.16,4.24,4.15,33,5155,22282.00,
500366,ROLTA (I)   ,B ,Q,104.00,105.50,103.00,103.95,103.95,103.80,3929,233981,24394583.00,
500367,RUBFILA INT.,B ,Q,45.00,45.85,44.50,45.10,45.00,44.90,154,13319,601359.00,
500368,RUCHI SOYA  ,B ,Q,37.00,37.25,36.20,36.25,36.40,37.10,358,36885,1351537.00,
500370,SALORA INT. ,B ,Q,34.10,34.10,34.00,34.00,34.00,36.25,14,846,28774.00,
500371,SAMTEL IND. ,T ,Q,6.55,6.55,6.55,6.55,6.55,6.24,2,5,32.00,
500372,SAMTEL COL  ,B ,Q,1.71,1.73,1.71,1.73,1.73,1.65,16,10030,17271.00,
500378,JINDAL SAW  ,B ,Q,108.70,109.40,102.80,104.50,104.50,108.15,11048,723243,76936010.00,
500380,JK LAKSHMI  ,A ,Q,380.00,398.55,378.00,387.80,390.00,381.45,5762,78066,30197416.00,
500387,SHREE CEMENT,A ,Q,9272.65,9386.95,9262.05,9291.00,9271.00,9266.90,270,332,3091679.00,
500388,SHREE KRISHN,T ,Q,12.78,12.78,12.78,12.78,12.78,12.18,2,137,1750.00,
500390,REL INFRA   ,A ,Q,573.05,578.00,551.00,553.20,553.20,572.50,14490,386399,217648126.00,
500399,STEELCO GUJ.,B ,Q,6.97,6.97,6.02,6.14,6.13,6.24,66,6265,39090.00,
500400,TATA POWER  ,A ,Q,88.55,89.15,84.45,85.40,85.40,89.15,6296,502273,43303345.00,
500402,SPMLINFRA   ,B ,Q,88.00,104.00,88.00,101.55,99.90,90.55,1339,47682,4750858.00,
500403,SUNDARAM FAS,B ,Q,192.00,193.55,184.00,186.60,186.60,192.55,1309,26810,5039215.00,
500404,SUNFLAG IRON,B ,Q,28.45,29.00,27.70,27.85,27.80,27.90,259,20252,570251.00,
500405,SUPREME PET ,B ,Q,71.50,72.50,71.00,71.10,71.10,71.95,239,12328,881890.00,
500407,SWARAJ ENGIN,B ,Q,930.00,938.45,930.00,931.00,931.00,934.85,163,1032,961197.00,
500408,TATA ELXSI  ,A ,Q,611.00,617.00,601.10,603.65,603.65,609.35,2361,34873,21179705.00,
500410,ACC LTD     ,A ,Q,1475.30,1475.30,1421.15,1432.80,1432.80,1477.60,2762,30771,44265903.00,
500411,THERMAX     ,A ,Q,1079.50,1079.50,1010.05,1020.10,1018.05,1076.90,1369,5615,5826066.00,
500412,THIRUMALAI  ,B ,Q,101.05,101.45,99.15,99.75,100.25,101.05,117,2800,280816.00,
500413,THOMAS COOK ,B ,Q,164.55,168.80,163.35,166.00,166.00,164.05,3000,1792599,295002091.00,
500414,TIMEX GROUP ,B ,Q,15.15,15.15,14.00,14.05,14.00,14.75,299,81119,1148559.00,
500418,TOKYO PLAST ,B ,Q,36.20,37.45,34.30,34.45,34.70,36.00,161,10400,369375.00,
500420,TORRENT PHAR,A ,Q,1064.15,1064.90,1023.40,1038.10,1038.10,1054.15,1350,8615,8937100.00,
500422,TRANSCHEM   ,B ,Q,18.40,19.50,18.25,18.60,19.35,18.90,18,1705,31519.00,
500425,AMBUJA CEME ,A ,Q,230.85,231.05,225.00,226.05,226.05,231.25,2572,137064,31281361.00,
500429,UNIPHOS ENT.,B ,Q,27.00,27.00,26.30,26.60,26.90,27.40,36,2151,57451.00,
500439,VARD HOLDNG ,B ,Q,740.00,743.00,720.00,720.00,720.00,763.00,19,282,206695.00,
500440,HINDALCO    ,A ,Q,158.40,158.60,152.60,154.40,154.40,159.15,8082,588457,91424550.00,
500444,WEST COAST  ,B ,Q,60.00,60.65,58.00,58.30,58.45,59.55,997,73854,4381392.00,
500449,HIND.ORG.CHM,B ,Q,24.50,25.25,23.15,23.30,23.30,24.25,1007,95271,2326993.00,
500450,MPIL CORP L ,B ,Q,58.85,61.75,58.85,61.75,61.75,58.85,4,29,1779.00,
500456,PAS.ACRYLON ,B ,Q,17.65,17.65,16.05,16.40,16.60,16.30,373,81009,1319644.00,
500458,PHIL CORPN. ,T ,Q,2.50,2.51,2.43,2.43,2.43,2.55,14,3600,8979.00,
500459,PROCTER &GAM,A ,Q,5905.00,6006.25,5762.00,5812.90,5812.90,5924.25,487,688,4028959.00,
500460,MUKAND LTD. ,B ,Q,47.65,47.80,46.00,46.25,46.25,47.80,197,10771,504803.00,
