SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500002,ABB LTD.    ,A ,Q,1165.00,1176.55,1150.00,1166.55,1166.55,1165.40,929,5284,6180651.00,
500003,AEGIS LOGIS ,B ,Q,440.85,441.00,428.45,434.30,434.30,434.65,412,4557,1977767.00,
500008,AMAR RAJA BA,A ,Q,805.00,839.65,802.10,816.50,816.50,797.20,6192,75332,62071054.00,
500009,A.SARABHAI  ,B ,Q,4.41,4.81,4.32,4.50,4.50,4.50,36,10340,45455.00,
500010,HDFC        ,A ,Q,1120.00,1150.50,1113.60,1146.30,1146.30,1115.05,6205,57506,65075055.00,
500012,ANDHRA PETRO,B ,Q,10.45,12.52,10.31,12.52,12.52,10.44,907,287652,3457417.00,
500013,ANSAL INFRAS,B ,Q,25.60,25.60,24.35,24.55,24.60,24.95,462,35586,878324.00,
500014,APPLE FINANC,B ,Q,2.78,2.95,2.62,2.94,2.95,2.92,57,4831,13748.00,
500020,BOM DYEING  ,B ,Q,65.00,66.10,64.90,65.70,65.70,64.95,2253,173111,11334330.00,
500023,ASIANHOTNR  ,B ,Q,120.00,127.00,120.00,126.95,127.00,122.80,14,84,10143.00,
500024,ASSAMCO     ,B ,Q,4.08,4.17,4.05,4.11,4.11,4.12,224,187036,765453.00,
500027,ATUL LTD.   ,A ,Q,1346.15,1349.95,1302.20,1335.05,1342.00,1340.00,1177,7380,9779966.00,
500028,ATV PROJECTS,T ,Q,3.41,3.41,3.09,3.09,3.30,3.25,47,7014,21807.00,
500029,AUTOLITE(I) ,B ,Q,35.25,36.30,33.90,34.45,33.90,33.80,92,2529,89615.00,
500030,AUTORID.FIN ,B ,Q,0.90,0.90,0.90,0.90,0.90,0.94,12,2271,2043.00,
500031,BAJAJ ELECT.,A ,Q,236.00,237.00,226.00,228.70,228.70,228.35,3736,109288,25241199.00,
500032,BAJAJHIND.LT,B ,Q,18.70,19.00,18.40,18.60,18.60,18.75,1867,477725,8906262.00,
500033,FORCE MOTR  ,B ,Q,1080.00,1113.90,1065.00,1079.10,1079.10,1077.35,5605,66539,72191923.00,
500034,BAJFINANCE  ,A ,Q,3317.00,3375.00,3269.15,3332.45,3332.45,3316.10,545,1524,5070409.00,
500038,BALRAM.CHINI,A ,Q,58.10,58.25,57.65,57.80,57.90,57.90,421,26120,1511301.00,
500039,BANCO PROD. ,B ,Q,164.00,165.05,158.75,161.05,161.05,164.55,198,3250,526228.00,
500040,CENTURY TEXT,A ,Q,503.00,512.70,498.05,509.15,509.15,501.30,2624,46180,23356125.00,
500041,BANNARI AMAN,B ,Q,1171.00,1171.00,1101.00,1101.00,1101.00,1144.25,4,7,7917.00,
500042,BASF INDIA  ,B ,Q,1155.00,1179.90,1155.00,1169.40,1169.40,1162.30,1836,9009,10512964.00,
500043,BATA INDIA  ,A ,Q,1280.00,1294.50,1276.50,1282.45,1290.50,1273.15,2680,40119,51497640.00,
500046,BEST&CROMPT.,Z ,Q,3.80,3.80,3.80,3.80,3.80,3.69,4,500,1900.00,
500048,BEML LTD    ,A ,Q,694.80,704.65,674.10,692.85,692.85,688.55,4211,47854,33158872.00,
500049,BHARAT ELECT,A ,Q,2840.00,2840.00,2740.00,2766.80,2766.80,2789.10,2334,12633,35183338.00,
500051,BHAG GAS    ,Z ,Q,0.84,0.84,0.84,0.84,0.84,0.80,2,750,630.00,
500052,BHANSALI ENG,B ,Q,14.00,14.00,13.40,13.44,13.40,13.99,14,450,6104.00,
